d,T,N,u,time_simu,ref_value
10.0,0.5,10.0,1.4473657608032227,26.677011317,
10.0,0.5,10.0,1.4473721981048584,25.499893704,
10.0,0.5,10.0,1.4472509622573853,26.668364392,
1.0,1.0,10.0,1.6191896200180054,23.074651141,
1.0,1.0,10.0,1.619206428527832,23.619291353,
1.0,1.0,10.0,1.6192185878753662,24.458588312,
1.0,1.0,10.0,1.619282603263855,28.0353719,
1.0,1.0,10.0,1.6192313432693481,23.768806659,
2.0,1.0,10.0,1.901994228363037,24.579708523,
2.0,1.0,10.0,1.9020535945892334,24.550361019,
2.0,1.0,10.0,1.901902198791504,25.105257505,
2.0,1.0,10.0,1.9019273519515991,25.625721787,
2.0,1.0,10.0,1.9019829034805298,24.033096098,
5.0,1.0,10.0,1.9365637302398682,24.400130359,
5.0,1.0,10.0,1.936679720878601,24.960901245,
5.0,1.0,10.0,1.9366239309310913,23.697464815,
5.0,1.0,10.0,1.93641996383667,24.564570106,
5.0,1.0,10.0,1.9365712404251099,24.16318459,
10.0,1.0,10.0,1.9220998287200928,24.549454775,
10.0,1.0,10.0,1.9221596717834473,25.88624499,
10.0,1.0,10.0,1.922296166419983,24.709468052,
10.0,1.0,10.0,1.9221935272216797,24.077474037,
10.0,1.0,10.0,1.9224268198013306,26.059463255,
1.0,0.2,10.0,1.1204230785369873,21.926986897,
1.0,0.2,10.0,1.1204357147216797,22.897735309,
1.0,0.2,10.0,1.1204320192337036,22.187834297,
1.0,0.2,10.0,1.1204323768615723,22.946342847,
1.0,0.2,10.0,1.1204286813735962,22.655388482,
2.0,0.2,10.0,1.1678575277328491,25.126831729,
2.0,0.2,10.0,1.1678401231765747,22.963335505,
2.0,0.2,10.0,1.1678466796875,22.773515033,
2.0,0.2,10.0,1.167852759361267,22.931618814,
2.0,0.2,10.0,1.167858600616455,22.833209862,
5.0,0.2,10.0,1.1731963157653809,23.496527866,
5.0,0.2,10.0,1.1731897592544556,24.120298564,
5.0,0.2,10.0,1.1732244491577148,23.299738147,
5.0,0.2,10.0,1.1732560396194458,22.90126306,
5.0,0.2,10.0,1.173195719718933,23.642734985,
10.0,0.2,10.0,1.1704715490341187,25.983003597,
10.0,0.2,10.0,1.170466661453247,24.115631906,
10.0,0.2,10.0,1.170480728149414,23.580985796,
10.0,0.2,10.0,1.1704788208007812,24.235768193,
10.0,0.2,10.0,1.170511245727539,23.417740595,
