d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.1736047267913818,39.915083919,
1.0,0.2,10.0,1.173588514328003,39.102464985,
1.0,0.2,10.0,1.1735823154449463,45.529668613,
1.0,0.2,10.0,1.1736067533493042,51.835832577,
1.0,0.2,10.0,1.1735990047454834,39.636496401,
1.0,0.5,10.0,1.469521403312683,39.224481411,
1.0,0.5,10.0,1.4694997072219849,42.100618781,
1.0,0.5,10.0,1.4694173336029053,46.2668742,
1.0,0.5,10.0,1.4694899320602417,37.939051341,
1.0,0.5,10.0,1.4695252180099487,36.860910831,
1.0,1.0,10.0,2.0496089458465576,38.552438981,
1.0,1.0,10.0,2.0494468212127686,46.564182985,
1.0,1.0,10.0,2.049315929412842,37.372426214,
1.0,1.0,10.0,2.0495424270629883,35.400395894,
1.0,1.0,10.0,2.049234390258789,35.459368999,
2.0,0.2,10.0,1.2095906734466553,38.502613263,
2.0,0.2,10.0,1.2096573114395142,34.743070601,
2.0,0.2,10.0,1.209562063217163,31.628374134,
2.0,0.2,10.0,1.2096177339553833,30.81563356,
2.0,0.2,10.0,1.2096292972564697,31.361266217,
2.0,0.5,10.0,1.5949792861938477,29.767711172,
2.0,0.5,10.0,1.5949660539627075,29.384298279,
2.0,0.5,10.0,1.5948079824447632,29.831212557,
2.0,0.5,10.0,1.5950015783309937,28.734413366,
2.0,0.5,10.0,1.5948522090911865,29.683451254,
2.0,1.0,10.0,2.4684386253356934,28.852819257,
2.0,1.0,10.0,2.4687249660491943,28.708764669,
2.0,1.0,10.0,2.468752384185791,32.991335701,
2.0,1.0,10.0,2.4680075645446777,27.433372839,
2.0,1.0,10.0,2.468881845474243,28.098881889,
5.0,0.2,10.0,1.2159104347229004,30.301732976,
5.0,0.2,10.0,1.2159193754196167,28.490904924,
5.0,0.2,10.0,1.2158868312835693,28.133509939,
5.0,0.2,10.0,1.215980887413025,29.702583257,
5.0,0.2,10.0,1.215925931930542,26.157787994,
5.0,0.5,10.0,1.618478536605835,27.612647094,
5.0,0.5,10.0,1.6189396381378174,32.388138863,
5.0,0.5,10.0,1.6185795068740845,27.410657238,
5.0,0.5,10.0,1.6186772584915161,26.935699636,
5.0,0.5,10.0,1.618851661682129,27.077869884,
5.0,1.0,10.0,2.5606257915496826,26.046554052,
5.0,1.0,10.0,2.5606753826141357,25.791635027,
5.0,1.0,10.0,2.560765027999878,25.534500053,
5.0,1.0,10.0,2.55983567237854,25.372147964,
5.0,1.0,10.0,2.5627946853637695,24.829002,
10.0,0.2,10.0,1.2130013704299927,25.476275175,
10.0,0.2,10.0,1.2129827737808228,27.022523143,
10.0,0.2,10.0,1.2128225564956665,24.857931456,
10.0,0.2,10.0,1.2129323482513428,25.760508309,
10.0,0.2,10.0,1.2128511667251587,24.893312652,
10.0,0.5,10.0,1.6084353923797607,25.781959996,
10.0,0.5,10.0,1.6085255146026611,24.074675806,
10.0,0.5,10.0,1.6084492206573486,23.080631551,
10.0,0.5,10.0,1.6088868379592896,23.529143079,
10.0,0.5,10.0,1.608814001083374,23.526413733,
10.0,1.0,10.0,2.532200813293457,23.009943415,
10.0,1.0,10.0,2.530137777328491,22.613038705,
10.0,1.0,10.0,2.528399705886841,23.09015091,
10.0,1.0,10.0,2.531567335128784,22.353110251,
10.0,1.0,10.0,2.529620409011841,22.615957096,
