d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.75615656375885,68.911858121,1.758206593371606
1.0,0.2,10.0,1.7471492290496826,69.448908542,1.758206593371606
1.0,0.2,10.0,1.7516624927520752,65.996524666,1.758206593371606
1.0,0.2,10.0,1.7567427158355713,65.271497429,1.758206593371606
1.0,0.2,10.0,1.7548787593841553,66.189454307,1.758206593371606
1.0,0.5,10.0,1.709645390510559,63.097972723,1.722275707108827
1.0,0.5,10.0,1.7161673307418823,62.185579223,1.722275707108827
1.0,0.5,10.0,1.7029473781585693,61.698014307,1.722275707108827
1.0,0.5,10.0,1.7050167322158813,62.51839567,1.722275707108827
1.0,0.5,10.0,1.7067468166351318,61.529297416,1.722275707108827
1.0,1.0,10.0,1.6424212455749512,60.194216571,1.66922524144644
1.0,1.0,10.0,1.6434749364852905,59.020946857,1.66922524144644
1.0,1.0,10.0,1.6342467069625854,57.03310171,1.66922524144644
1.0,1.0,10.0,1.6356511116027832,56.727291074,1.66922524144644
1.0,1.0,10.0,1.6557650566101074,56.04488519,1.66922524144644
2.0,0.2,10.0,3.0742011070251465,56.459795558,3.0912904249753876
2.0,0.2,10.0,3.0753374099731445,55.944047677,3.0912904249753876
2.0,0.2,10.0,3.06535005569458,56.802716145,3.0912904249753876
2.0,0.2,10.0,3.0724403858184814,56.558791603,3.0912904249753876
2.0,0.2,10.0,3.073544502258301,55.994684375,3.0912904249753876
2.0,0.5,10.0,2.8921616077423096,55.120106698,2.96623361129721
2.0,0.5,10.0,2.9186887741088867,53.062412012,2.96623361129721
2.0,0.5,10.0,2.9223875999450684,57.06994767,2.96623361129721
2.0,0.5,10.0,2.9349732398986816,53.119412185,2.96623361129721
2.0,0.5,10.0,2.9108784198760986,56.204482404,2.96623361129721
2.0,1.0,10.0,2.7019193172454834,51.601143219,2.7863129066819248
2.0,1.0,10.0,2.7097697257995605,50.692881359,2.7863129066819248
2.0,1.0,10.0,2.7333059310913086,50.566397401,2.7863129066819248
2.0,1.0,10.0,2.651172161102295,50.594880497,2.7863129066819248
2.0,1.0,10.0,2.7131056785583496,49.760605214,2.7863129066819248
5.0,0.2,10.0,16.471866607666016,51.47635825,16.801556694196968
5.0,0.2,10.0,16.472434997558594,50.673432283,16.801556694196968
5.0,0.2,10.0,16.5395450592041,49.74711513,16.801556694196968
5.0,0.2,10.0,16.40848159790039,50.942014287,16.801556694196968
5.0,0.2,10.0,16.439538955688477,48.947593965,16.801556694196968
5.0,0.5,10.0,14.243602752685547,48.854955588,15.153514863482872
5.0,0.5,10.0,14.464783668518066,49.075473878,15.153514863482872
5.0,0.5,10.0,14.189436912536621,48.251283745,15.153514863482872
5.0,0.5,10.0,14.453627586364746,50.975789627,15.153514863482872
5.0,0.5,10.0,14.383058547973633,48.285334477,15.153514863482872
5.0,1.0,10.0,11.379654884338379,47.33468766,12.959096286561797
5.0,1.0,10.0,11.412944793701172,51.157920032,12.959096286561797
5.0,1.0,10.0,11.417970657348633,47.300108929,12.959096286561797
5.0,1.0,10.0,11.412208557128906,50.793210419,12.959096286561797
5.0,1.0,10.0,11.71180534362793,50.677790476,12.959096286561797
10.0,0.2,10.0,270.2057800292969,49.914149972,282.29230734831486
10.0,0.2,10.0,270.7774353027344,51.154659675,282.29230734831486
10.0,0.2,10.0,270.2615051269531,49.710409828,282.29230734831486
10.0,0.2,10.0,271.086181640625,47.260308014,282.29230734831486
10.0,0.2,10.0,270.2090759277344,50.623730721,282.29230734831486
10.0,0.5,10.0,203.41871643066406,47.480555955,229.62901271779626
10.0,0.5,10.0,205.12852478027344,45.742185613,229.62901271779626
10.0,0.5,10.0,206.52035522460938,45.297073521,229.62901271779626
10.0,0.5,10.0,204.5526580810547,46.783306988,229.62901271779626
10.0,0.5,10.0,202.9484100341797,44.92691929,229.62901271779626
10.0,1.0,10.0,132.7284698486328,44.474396711,167.93817656437977
10.0,1.0,10.0,131.41925048828125,44.55602887,167.93817656437977
10.0,1.0,10.0,133.23703002929688,43.687291231,167.93817656437977
10.0,1.0,10.0,125.6485366821289,46.430404431,167.93817656437977
10.0,1.0,10.0,129.38096618652344,43.593611215,167.93817656437977
