d,T,K,u,time_simu
1.0,0.2,10.0,1.75630186078534,166.236568667
1.0,0.2,10.0,1.7557114743155404,156.605516977
1.0,0.2,10.0,1.7574204053163476,178.340110006
1.0,0.2,10.0,1.7554718915838938,162.065232841
1.0,0.2,10.0,1.757935024455282,177.998271247
1.0,0.5,10.0,1.7215159041613792,149.8179697
1.0,0.5,10.0,1.7194306507421109,163.32285486
1.0,0.5,10.0,1.7195348263993988,154.775073197
1.0,0.5,10.0,1.7186131867598133,158.757204264
1.0,0.5,10.0,1.7186077457752673,139.154099985
1.0,1.0,10.0,1.6608699439485246,158.15725856
1.0,1.0,10.0,1.6610741385316456,142.592595946
1.0,1.0,10.0,1.6591528382520135,170.944280673
1.0,1.0,10.0,1.6630575116191921,150.766430942
1.0,1.0,10.0,1.6557112180221858,149.618064254
2.0,0.2,10.0,3.087504912359541,230.137798565
2.0,0.2,10.0,3.08658639059325,196.360784409
2.0,0.2,10.0,3.0845178826585093,224.873761678
2.0,0.2,10.0,3.0837830282099232,204.250772438
2.0,0.2,10.0,3.0851913509604683,197.542262908
2.0,0.5,10.0,2.954340358399491,224.048616407
2.0,0.5,10.0,2.9450264756359665,221.21601004
2.0,0.5,10.0,2.953191957561698,201.532719812
2.0,0.5,10.0,2.943004822599438,208.270014035
2.0,0.5,10.0,2.943879011532282,179.930843803
2.0,1.0,10.0,2.756636932127811,198.115205529
2.0,1.0,10.0,2.743920158682281,202.929204836
2.0,1.0,10.0,2.7393888421147965,202.529614102
2.0,1.0,10.0,2.754269236575248,221.969789346
2.0,1.0,10.0,2.743994219730864,191.979976517
5.0,0.2,10.0,16.692962446276816,243.108151451
5.0,0.2,10.0,16.663496276029775,215.963178888
5.0,0.2,10.0,16.66828872025429,259.358571125
5.0,0.2,10.0,16.678003440153546,261.482056049
5.0,0.2,10.0,16.661919649628707,263.502721545
5.0,0.5,10.0,14.831943087985785,262.839155182
5.0,0.5,10.0,14.845130837026323,251.447381656
5.0,0.5,10.0,14.832436610115183,264.202291283
5.0,0.5,10.0,14.936063213407252,266.19832434
5.0,0.5,10.0,14.800887768608609,265.703286667
5.0,1.0,10.0,12.483984773850326,267.688231091
5.0,1.0,10.0,12.433339545845698,252.696449909
5.0,1.0,10.0,12.439609671387956,266.87075992
5.0,1.0,10.0,12.353991870403664,263.377851666
5.0,1.0,10.0,12.406477916983542,267.275868183
10.0,0.2,10.0,276.87963000428294,380.839999662
10.0,0.2,10.0,275.98279001243503,378.144191502
10.0,0.2,10.0,277.86617039484895,398.657938732
10.0,0.2,10.0,277.43311737658746,391.610493126
10.0,0.2,10.0,276.99623995376913,394.883604957
10.0,0.5,10.0,219.65017730971425,374.827699307
10.0,0.5,10.0,218.64343034779677,377.065932912
10.0,0.5,10.0,218.2317410425179,399.52970904
10.0,0.5,10.0,217.4795777368298,398.559573115
10.0,0.5,10.0,217.62950925864266,382.152915072
10.0,1.0,10.0,146.9618746894012,394.242955197
10.0,1.0,10.0,148.32717520107948,392.351942543
10.0,1.0,10.0,150.97019095938472,393.09246602
10.0,1.0,10.0,146.98943938984354,390.861376556
10.0,1.0,10.0,149.92448802366982,390.835779713
