d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,0.999599277973175,33.692544085,
1.0,0.2,10.0,0.9993475675582886,30.404363787,
1.0,0.2,10.0,0.9995813965797424,30.589336602,
1.0,0.2,10.0,0.9994240403175354,30.125212284,
1.0,0.2,10.0,0.9994619488716125,30.899867399,
1.0,0.5,10.0,0.9992679357528687,31.191961841,
1.0,0.5,10.0,0.9988587498664856,31.154968239,
1.0,0.5,10.0,0.9991524815559387,31.076851428,
1.0,0.5,10.0,0.9993592500686646,30.21698317,
1.0,0.5,10.0,0.9993413686752319,30.119492548,
1.0,1.0,10.0,0.9988561272621155,29.872113714,
1.0,1.0,10.0,0.9991323351860046,29.692348032,
1.0,1.0,10.0,0.9990413188934326,29.652597706,
1.0,1.0,10.0,0.9991112351417542,29.684836536,
1.0,1.0,10.0,0.9991430640220642,37.531497277,
2.0,0.2,10.0,0.999108612537384,30.974780877,
2.0,0.2,10.0,0.9993774890899658,30.362711005,
2.0,0.2,10.0,0.9991393685340881,29.809111161,
2.0,0.2,10.0,0.9990798234939575,29.71080016,
2.0,0.2,10.0,0.9988515377044678,29.482915052,
2.0,0.5,10.0,0.9981809854507446,29.325923594,
2.0,0.5,10.0,0.9986811280250549,29.387556737,
2.0,0.5,10.0,0.9990912079811096,29.382885686,
2.0,0.5,10.0,0.9983166456222534,29.930982353,
2.0,0.5,10.0,0.9984061121940613,29.844288278,
2.0,1.0,10.0,0.9991783499717712,29.908679672,
2.0,1.0,10.0,0.9989436268806458,29.652242882,
2.0,1.0,10.0,0.998698890209198,29.520412706,
2.0,1.0,10.0,0.9982683062553406,29.23513238,
2.0,1.0,10.0,0.9985822439193726,29.68887741,
5.0,0.2,10.0,0.9981065392494202,30.156632909,
5.0,0.2,10.0,0.9973350763320923,29.907612817,
5.0,0.2,10.0,0.9979375600814819,30.834034178,
5.0,0.2,10.0,0.9974391460418701,31.784434766,
5.0,0.2,10.0,0.9979320764541626,33.604548484,
5.0,0.5,10.0,0.996620774269104,34.127752984,
5.0,0.5,10.0,0.9968048930168152,34.461228104,
5.0,0.5,10.0,0.9964021444320679,34.307637952,
5.0,0.5,10.0,0.9967621564865112,34.473610405,
5.0,0.5,10.0,0.9964656829833984,34.361915678,
5.0,1.0,10.0,0.9956327676773071,34.148229753,
5.0,1.0,10.0,0.996100902557373,34.320407724,
5.0,1.0,10.0,0.9961048364639282,34.435551161,
5.0,1.0,10.0,0.9969361424446106,34.126898173,
5.0,1.0,10.0,0.9962300062179565,34.974112119,
10.0,0.2,10.0,0.9960737824440002,34.648362193,
10.0,0.2,10.0,0.9956930875778198,34.753034443,
10.0,0.2,10.0,0.9958469867706299,34.642459042,
10.0,0.2,10.0,0.9956849813461304,34.52484932,
10.0,0.2,10.0,0.9960272312164307,34.810953387,
10.0,0.5,10.0,0.9930976033210754,34.294433016,
10.0,0.5,10.0,0.9924547672271729,34.656517843,
10.0,0.5,10.0,0.9927352666854858,34.057445921,
10.0,0.5,10.0,0.9922089576721191,35.378246307,
10.0,0.5,10.0,0.9925938248634338,34.49738558,
10.0,1.0,10.0,0.9925485849380493,34.712760566,
10.0,1.0,10.0,0.9908633232116699,34.464516862,
10.0,1.0,10.0,0.9986519813537598,34.814250518,
10.0,1.0,10.0,0.9884224534034729,34.597634667,
10.0,1.0,10.0,0.9880800247192383,34.559850712,
