d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,0.995098352432251,24.305268126,
1.0,0.2,10.0,0.9938822984695435,24.457245673,
1.0,0.2,10.0,0.9937630295753479,24.43410961,
1.0,0.2,10.0,0.9934563040733337,24.478728223,
1.0,0.2,10.0,0.9914491772651672,24.457491462,
2.0,0.2,10.0,0.9913830161094666,28.287988876,
2.0,0.2,10.0,0.9946085214614868,28.329090807,
2.0,0.2,10.0,0.9955036044120789,28.310764989,
2.0,0.2,10.0,0.9848029017448425,28.296194801,
2.0,0.2,10.0,0.9892477989196777,28.336848897,
5.0,0.2,10.0,0.9888693690299988,31.641127047,
5.0,0.2,10.0,0.9770833253860474,31.693019979,
5.0,0.2,10.0,0.9979580640792847,31.703318511,
5.0,0.2,10.0,0.9936791062355042,31.521642283,
5.0,0.2,10.0,0.9969699382781982,31.683809702,
10.0,0.2,10.0,0.9628632664680481,35.698169768,
10.0,0.2,10.0,0.989716649055481,35.754688215,
10.0,0.2,10.0,0.9622472524642944,36.486247254,
10.0,0.2,10.0,0.974233865737915,35.928404807,
10.0,0.2,10.0,0.9806604385375977,36.332954218,
1.0,0.5,10.0,0.9866716861724854,25.000544018,
1.0,0.5,10.0,0.9862527847290039,25.136244516,
1.0,0.5,10.0,0.9862394332885742,24.75433809,
1.0,0.5,10.0,0.986627459526062,24.725063373,
1.0,0.5,10.0,0.9850733876228333,25.014141125,
2.0,0.5,10.0,0.97489994764328,30.728844857,
2.0,0.5,10.0,0.9813145399093628,30.434529092,
2.0,0.5,10.0,0.976839542388916,30.349015043,
2.0,0.5,10.0,0.9770398139953613,30.348094917,
2.0,0.5,10.0,0.9747074246406555,30.366329074,
5.0,0.5,10.0,0.9588073492050171,33.531078208,
5.0,0.5,10.0,0.9494098424911499,33.385184696,
5.0,0.5,10.0,0.9525191783905029,33.358999456,
5.0,0.5,10.0,0.9533558487892151,33.502109302,
5.0,0.5,10.0,0.955729603767395,33.407390248,
10.0,0.5,10.0,0.9276715517044067,38.73384606,
10.0,0.5,10.0,0.9283366799354553,38.725848971,
10.0,0.5,10.0,0.9202660918235779,38.770036308,
10.0,0.5,10.0,0.9360854029655457,38.717553208,
10.0,0.5,10.0,0.937050998210907,39.065148716,
1.0,1.0,10.0,0.9827319979667664,25.404539854,
1.0,1.0,10.0,0.9819257259368896,24.998244802,
1.0,1.0,10.0,0.9817053079605103,24.905690832,
1.0,1.0,10.0,0.9824031591415405,24.81054018,
1.0,1.0,10.0,0.9791166186332703,24.878522325,
2.0,1.0,10.0,0.9665244817733765,31.743000669,
2.0,1.0,10.0,0.9662231802940369,31.288418965,
2.0,1.0,10.0,0.9660645723342896,31.078954911,
2.0,1.0,10.0,0.9663088321685791,31.755389992,
2.0,1.0,10.0,0.9661058187484741,31.126912663,
5.0,1.0,10.0,0.9195098876953125,36.447744443,
5.0,1.0,10.0,0.9223906993865967,35.892698974,
5.0,1.0,10.0,0.922822117805481,36.107425059,
5.0,1.0,10.0,0.9218392968177795,35.942375573,
5.0,1.0,10.0,0.9219106435775757,36.490321857,
10.0,1.0,10.0,0.8608734607696533,40.803876674,
10.0,1.0,10.0,0.8648437261581421,40.912508416,
10.0,1.0,10.0,0.8676530122756958,41.080912872,
10.0,1.0,10.0,0.8604622483253479,40.685733047,
10.0,1.0,10.0,0.8592048287391663,40.424701533,
