d,T,K,u,time_simu
1.0,0.2,10.0,0.992980488657561,0.066155732
1.0,0.2,10.0,0.9933520325730564,0.066184007
1.0,0.2,10.0,0.993090103407849,0.098455257
1.0,0.2,10.0,0.9934704862690009,0.100635834
1.0,0.2,10.0,0.9936666748597146,0.087725205
2.0,0.2,10.0,0.9866097550863083,0.093585928
2.0,0.2,10.0,0.9868633918329212,0.101402794
2.0,0.2,10.0,0.9872633283560697,0.090792671
2.0,0.2,10.0,0.9874008873501449,0.105170573
2.0,0.2,10.0,0.986948589392238,0.09162065
5.0,0.2,10.0,0.9708334656090436,0.113173996
5.0,0.2,10.0,0.9705718680662752,0.083986789
5.0,0.2,10.0,0.9705658662062989,0.086017505
5.0,0.2,10.0,0.9707409978526305,0.10031888
5.0,0.2,10.0,0.971359943687431,0.115383754
10.0,0.2,10.0,0.9524803024135204,0.130779387
10.0,0.2,10.0,0.9520714454495033,0.117708497
10.0,0.2,10.0,0.9525952669209667,0.122647426
10.0,0.2,10.0,0.9511694220434431,0.145571217
10.0,0.2,10.0,0.9528316534194127,0.128924096
1.0,0.5,10.0,0.9894364437159406,0.102918972
1.0,0.5,10.0,0.9861528593317457,0.066874229
1.0,0.5,10.0,0.9895425935789406,0.102653148
1.0,0.5,10.0,0.9800550817574665,0.085346214
1.0,0.5,10.0,0.9877517458136783,0.098409116
2.0,0.5,10.0,0.9683147317895994,0.11070762
2.0,0.5,10.0,0.9760781040066975,0.108209391
2.0,0.5,10.0,0.971071771967604,0.17853118
2.0,0.5,10.0,0.9710996664792576,0.073002401
2.0,0.5,10.0,0.9776763535036473,0.075252715
5.0,0.5,10.0,0.9469077105435554,0.084834929
5.0,0.5,10.0,0.9444807556625319,0.121617561
5.0,0.5,10.0,0.943927258772133,0.114323356
5.0,0.5,10.0,0.9400574179971589,0.111975233
5.0,0.5,10.0,0.9465917537933312,0.101630475
10.0,0.5,10.0,0.9006628605631524,0.148230703
10.0,0.5,10.0,0.899051695581383,0.287495587
10.0,0.5,10.0,0.9030259666617357,0.118617122
10.0,0.5,10.0,0.9029373008733472,0.122481152
10.0,0.5,10.0,0.9108404483146966,0.115009155
1.0,1.0,10.0,0.987316753849596,0.079275967
1.0,1.0,10.0,0.9721805704782696,0.063897921
1.0,1.0,10.0,0.9643810848988704,0.065890796
1.0,1.0,10.0,0.9537474415763223,0.091514354
1.0,1.0,10.0,0.9890330482519,0.095692353
2.0,1.0,10.0,0.9225846553092556,0.076553667
2.0,1.0,10.0,0.9537608304343597,0.095574845
2.0,1.0,10.0,0.9492577670099406,0.093005593
2.0,1.0,10.0,0.9938512321658078,0.101637089
2.0,1.0,10.0,0.9667377198429173,0.110522475
5.0,1.0,10.0,0.9200870876320086,0.106938086
5.0,1.0,10.0,0.9057976286678379,0.114773365
5.0,1.0,10.0,0.9110582263009323,0.103989325
5.0,1.0,10.0,0.9284448874773167,0.108005744
5.0,1.0,10.0,0.89455893863847,0.187823737
10.0,1.0,10.0,0.8724109680704262,0.142090122
10.0,1.0,10.0,0.8821388016850582,0.147627598
10.0,1.0,10.0,0.8637041685662497,0.13633867
10.0,1.0,10.0,0.8633073966844906,0.329224916
10.0,1.0,10.0,0.8413975461058825,0.150257692
