d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,0.9995904564857483,15.812573767,
1.0,0.2,10.0,0.9996224045753479,15.600059586,
1.0,0.2,10.0,0.9995847344398499,16.135046226,
1.0,0.2,10.0,0.9995904564857483,15.735317265,
1.0,0.2,10.0,0.999586284160614,15.811490719,
2.0,0.2,10.0,0.9992042183876038,16.081926294,
2.0,0.2,10.0,0.9992225766181946,16.157902515,
2.0,0.2,10.0,0.9983072280883789,16.596790219,
2.0,0.2,10.0,0.9992212653160095,16.434017791,
2.0,0.2,10.0,0.9991876482963562,16.39489178,
5.0,0.2,10.0,0.9980405569076538,15.981711545,
5.0,0.2,10.0,0.9979228973388672,16.036633387,
5.0,0.2,10.0,0.9978896975517273,15.942321496,
5.0,0.2,10.0,0.997965395450592,16.202385688,
5.0,0.2,10.0,0.9979678988456726,16.264860275,
10.0,0.2,10.0,0.9959172010421753,16.175885022,
10.0,0.2,10.0,0.995861291885376,16.4252117,
10.0,0.2,10.0,0.9958842396736145,16.132111569,
10.0,0.2,10.0,0.9958714246749878,16.269009864,
10.0,0.2,10.0,0.9959073066711426,16.159662582,
1.0,0.5,10.0,0.9992033839225769,16.272619376,
1.0,0.5,10.0,0.9992338418960571,16.183882104,
1.0,0.5,10.0,0.9992253184318542,16.148734603,
1.0,0.5,10.0,0.9992141127586365,16.025728653,
1.0,0.5,10.0,0.9992179274559021,15.972453684,
2.0,0.5,10.0,0.9986205101013184,16.572873987,
2.0,0.5,10.0,0.9985285401344299,16.358650003,
2.0,0.5,10.0,0.9985377192497253,16.362391153,
2.0,0.5,10.0,0.9984502792358398,16.326813312,
2.0,0.5,10.0,0.9985371232032776,16.346767777,
5.0,0.5,10.0,0.996325671672821,16.177745529,
5.0,0.5,10.0,0.9961696863174438,16.306894234,
5.0,0.5,10.0,0.9963431358337402,16.163675526,
5.0,0.5,10.0,0.9962508082389832,16.136159113,
5.0,0.5,10.0,0.9962745904922485,16.835848829,
10.0,0.5,10.0,0.992447018623352,16.448568312,
10.0,0.5,10.0,0.9924886226654053,16.532840186,
10.0,0.5,10.0,0.9926968216896057,16.169799271,
10.0,0.5,10.0,0.9925010800361633,16.205239323,
10.0,0.5,10.0,0.9924597144126892,16.328163666,
1.0,1.0,10.0,0.9990828037261963,16.394843559,
1.0,1.0,10.0,0.999088704586029,16.274036869,
1.0,1.0,10.0,0.9991076588630676,16.166907173,
1.0,1.0,10.0,0.9992029070854187,16.115012858,
1.0,1.0,10.0,0.9991206526756287,16.154922872,
2.0,1.0,10.0,0.9981882572174072,16.790127073,
2.0,1.0,10.0,0.9982001781463623,16.73708954,
2.0,1.0,10.0,0.9982267022132874,16.841120883,
2.0,1.0,10.0,0.9982150197029114,16.782453142,
2.0,1.0,10.0,0.9982964992523193,16.959652894,
5.0,1.0,10.0,0.995750904083252,16.590822618,
5.0,1.0,10.0,0.9956228137016296,16.515843344,
5.0,1.0,10.0,0.9956559538841248,16.490530614,
5.0,1.0,10.0,0.9956464767456055,16.561797062,
5.0,1.0,10.0,0.9956808090209961,16.507273514,
10.0,1.0,10.0,0.9910234808921814,16.663121724,
10.0,1.0,10.0,0.9913990497589111,16.46804383,
10.0,1.0,10.0,0.9911830425262451,16.407593942,
10.0,1.0,10.0,0.9913346767425537,16.362186407,
10.0,1.0,10.0,0.9911348223686218,16.701065722,
