d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.1204253435134888,37.422858916,
1.0,0.2,10.0,1.1204404830932617,36.569650281,
1.0,0.2,10.0,1.120439887046814,36.638243924,
1.0,0.2,10.0,1.1204354763031006,49.589054028,
1.0,0.2,10.0,1.1204326152801514,39.474233855,
1.0,0.5,10.0,1.3081750869750977,35.039459479,
1.0,0.5,10.0,1.3081477880477905,35.668746547,
1.0,0.5,10.0,1.3081005811691284,40.308106671,
1.0,0.5,10.0,1.3081594705581665,42.104179584,
1.0,0.5,10.0,1.3081291913986206,34.21628789,
1.0,1.0,10.0,1.619333267211914,32.803383902,
1.0,1.0,10.0,1.6192117929458618,36.01646756,
1.0,1.0,10.0,1.6191926002502441,42.81362126,
1.0,1.0,10.0,1.619176983833313,34.667851537,
1.0,1.0,10.0,1.6192054748535156,32.691066066,
2.0,0.2,10.0,1.1678574085235596,32.767200132,
2.0,0.2,10.0,1.167860507965088,34.821848016,
2.0,0.2,10.0,1.1678466796875,33.285825519,
2.0,0.2,10.0,1.1678624153137207,28.866492358,
2.0,0.2,10.0,1.1678322553634644,26.626130503,
2.0,0.5,10.0,1.439299464225769,28.90646503,
2.0,0.5,10.0,1.4393502473831177,29.328803139,
2.0,0.5,10.0,1.4393243789672852,27.03773427,
2.0,0.5,10.0,1.4393644332885742,27.507842871,
2.0,0.5,10.0,1.4393290281295776,27.380516031,
2.0,1.0,10.0,1.9019540548324585,27.744728493,
2.0,1.0,10.0,1.9019609689712524,26.268634044,
2.0,1.0,10.0,1.9019694328308105,27.18292453,
2.0,1.0,10.0,1.9020130634307861,28.369163286,
2.0,1.0,10.0,1.9020239114761353,31.518762642,
5.0,0.2,10.0,1.173195242881775,26.784359328,
5.0,0.2,10.0,1.173183560371399,28.451300112,
5.0,0.2,10.0,1.17322838306427,28.116044977,
5.0,0.2,10.0,1.1732333898544312,27.668548966,
5.0,0.2,10.0,1.1732110977172852,28.015601641,
5.0,0.5,10.0,1.4548131227493286,24.914088404,
5.0,0.5,10.0,1.4546518325805664,27.146727748,
5.0,0.5,10.0,1.4546383619308472,32.449316144,
5.0,0.5,10.0,1.4546890258789062,27.079902707,
5.0,0.5,10.0,1.454740047454834,28.072469456,
5.0,1.0,10.0,1.9365731477737427,26.252470526,
5.0,1.0,10.0,1.936678171157837,26.037687525,
5.0,1.0,10.0,1.9367008209228516,25.799961812,
5.0,1.0,10.0,1.9366462230682373,25.449720096,
5.0,1.0,10.0,1.936515212059021,25.319511803,
10.0,0.2,10.0,1.1704720258712769,25.309072412,
10.0,0.2,10.0,1.1704906225204468,26.01149664,
10.0,0.2,10.0,1.17051362991333,25.606721357,
10.0,0.2,10.0,1.1704682111740112,25.480079553,
10.0,0.2,10.0,1.1704908609390259,27.687639385,
10.0,0.5,10.0,1.4473048448562622,25.115927763,
10.0,0.5,10.0,1.4473304748535156,26.590262863,
10.0,0.5,10.0,1.4473568201065063,25.231505395,
10.0,0.5,10.0,1.447249412536621,24.483360634,
10.0,0.5,10.0,1.4472967386245728,25.070535547,
10.0,1.0,10.0,1.9223352670669556,24.671334069,
10.0,1.0,10.0,1.92240309715271,24.576027852,
10.0,1.0,10.0,1.9222315549850464,24.425377503,
10.0,1.0,10.0,1.9221997261047363,24.42417377,
10.0,1.0,10.0,1.9224449396133423,24.06506179,
