d,T,K,u,time_simu
1.0,0.2,10.0,1.1749946360361434,18.543585481
1.0,0.2,10.0,1.174534398714215,20.964079534
1.0,0.2,10.0,1.1742267284771333,19.071742393
1.0,0.2,10.0,1.1750713904063694,17.967502839
1.0,0.2,10.0,1.1750556576015088,20.633648555
1.0,0.5,10.0,1.4758147915113355,19.559483977
1.0,0.5,10.0,1.4749620312704288,20.069280358
1.0,0.5,10.0,1.4767845869973018,19.708327429
1.0,0.5,10.0,1.480723559958138,19.137933396
1.0,0.5,10.0,1.4784065320885342,19.999492754
1.0,1.0,10.0,2.0583498337908015,20.826363428
1.0,1.0,10.0,2.0995466643744445,20.075318795
1.0,1.0,10.0,2.0623108250537556,20.306446632
1.0,1.0,10.0,2.0911656615256806,20.603389192
1.0,1.0,10.0,2.0878130758432794,20.639691244
2.0,0.2,10.0,1.211273648475928,24.20746834
2.0,0.2,10.0,1.210432317830898,24.102671628
2.0,0.2,10.0,1.2109509075268203,24.766520809
2.0,0.2,10.0,1.214202402219568,23.849943136
2.0,0.2,10.0,1.2125370900189705,22.786726739
2.0,0.5,10.0,1.613672459015524,25.015472123
2.0,0.5,10.0,1.607584993658453,25.618882986
2.0,0.5,10.0,1.6188872208917513,24.408269007
2.0,0.5,10.0,1.6112730339383523,22.884755197
2.0,0.5,10.0,1.6105968022693697,23.520831358
2.0,1.0,10.0,2.534981666372885,23.24137937
2.0,1.0,10.0,2.593635025022901,22.729644881
2.0,1.0,10.0,2.5951734971799696,22.508580795
2.0,1.0,10.0,2.5785010842119083,23.738079384
2.0,1.0,10.0,2.615816203619864,23.304075625
5.0,0.2,10.0,1.2173758136334663,51.942255
5.0,0.2,10.0,1.2178279533065401,53.902568839
5.0,0.2,10.0,1.2206531391965405,53.583590368
5.0,0.2,10.0,1.2181960370589353,51.881924068
5.0,0.2,10.0,1.2195949924902911,50.344770283
5.0,0.5,10.0,1.6499101082882968,52.703026223
5.0,0.5,10.0,1.6428896734293192,52.223431168
5.0,0.5,10.0,1.6346972061668807,52.159982841
5.0,0.5,10.0,1.6473410120850558,51.487166144
5.0,0.5,10.0,1.6613176716596634,52.542316372
5.0,1.0,10.0,2.6115780704703226,51.100571173
5.0,1.0,10.0,2.6693529724554965,53.548331354
5.0,1.0,10.0,2.6364972042123176,53.342751684
5.0,1.0,10.0,2.7055948042055764,52.826245473
5.0,1.0,10.0,2.694050708260163,50.003077136
10.0,0.2,10.0,1.2146175953524918,73.800004641
10.0,0.2,10.0,1.215377420065249,73.862343685
10.0,0.2,10.0,1.2173892076347779,73.161721497
10.0,0.2,10.0,1.216782321198135,74.002140988
10.0,0.2,10.0,1.216415963739719,76.113239496
10.0,0.5,10.0,1.6235769910689544,76.235652518
10.0,0.5,10.0,1.6211449809303358,73.085792019
10.0,0.5,10.0,1.6396983669100638,74.55049379
10.0,0.5,10.0,1.6182509574107697,75.591600132
10.0,0.5,10.0,1.6181727053940298,73.514942183
10.0,1.0,10.0,2.582645991411218,73.521715643
10.0,1.0,10.0,2.606245534129515,74.325866092
10.0,1.0,10.0,2.6479315053814365,72.726586789
10.0,1.0,10.0,2.706238170485723,72.10478632
10.0,1.0,10.0,2.6401229960738846,72.735082204
