d,T,K,u,time_simu
1.0,0.2,10.0,1.1205526967446782,20.164953901
1.0,0.2,10.0,1.1209604192422276,19.87104325
1.0,0.2,10.0,1.1208046642184775,20.466192967
1.0,0.2,10.0,1.120893676931766,20.516090008
1.0,0.2,10.0,1.1209561514680728,19.401867996
1.0,0.5,10.0,1.309315325530118,19.39084307
1.0,0.5,10.0,1.3097444787458499,20.734932864
1.0,0.5,10.0,1.3092686211815832,19.20647711
1.0,0.5,10.0,1.309935964626678,18.646578983
1.0,0.5,10.0,1.3087601164294553,18.94664166
1.0,1.0,10.0,1.6212229480070266,20.443098149
1.0,1.0,10.0,1.620427784335856,20.84177018
1.0,1.0,10.0,1.6181666267952692,19.675189719
1.0,1.0,10.0,1.6222702443247088,18.939192195
1.0,1.0,10.0,1.6190365738578276,19.049341668
2.0,0.2,10.0,1.1684883586430623,21.982142898
2.0,0.2,10.0,1.1687016195414088,22.93120744
2.0,0.2,10.0,1.1689816936798803,24.985847028
2.0,0.2,10.0,1.1678343208858022,24.988535428
2.0,0.2,10.0,1.169087432293618,24.991128302
2.0,0.5,10.0,1.4431976338650045,25.390972592
2.0,0.5,10.0,1.4456876194659936,22.353010733
2.0,0.5,10.0,1.4429533715054306,24.995503397
2.0,0.5,10.0,1.4460604076252634,25.361705259
2.0,0.5,10.0,1.4412430190371928,22.059184194
2.0,1.0,10.0,1.905613127978204,24.143762047
2.0,1.0,10.0,1.905790859516395,24.201292894
2.0,1.0,10.0,1.9080831391336757,25.156912269
2.0,1.0,10.0,1.9089208087292784,22.608207907
2.0,1.0,10.0,1.912712812278246,23.960173434
5.0,0.2,10.0,1.174523297795241,53.843389609
5.0,0.2,10.0,1.1735599465602478,52.828693693
5.0,0.2,10.0,1.1739536719776085,55.076484825
5.0,0.2,10.0,1.1744057386360125,54.028076499
5.0,0.2,10.0,1.1741635287242107,55.317491995
5.0,0.5,10.0,1.4598004955572654,54.242221189
5.0,0.5,10.0,1.4572593566283167,53.661262682
5.0,0.5,10.0,1.4587975209928172,54.043134158
5.0,0.5,10.0,1.4544402637805416,51.296553156
5.0,0.5,10.0,1.46075143818761,54.392750828
5.0,1.0,10.0,1.9473084439552253,53.960733102
5.0,1.0,10.0,1.9492304420008177,54.493368508
5.0,1.0,10.0,1.9343289116791182,55.094010926
5.0,1.0,10.0,1.9409308428930698,53.408475974
5.0,1.0,10.0,1.9346996585975789,51.794090626
10.0,0.2,10.0,1.1712848508707756,74.790223761
10.0,0.2,10.0,1.1716078897953275,74.935167096
10.0,0.2,10.0,1.1710725408201217,71.615315008
10.0,0.2,10.0,1.1720417201756372,73.287626101
10.0,0.2,10.0,1.171364626297647,71.68806713
10.0,0.5,10.0,1.4525572053106814,72.537593829
10.0,0.5,10.0,1.4507598883756394,74.371239325
10.0,0.5,10.0,1.4514104267805905,70.226078093
10.0,0.5,10.0,1.4519333127378624,71.363679773
10.0,0.5,10.0,1.4500116535659995,69.64597352
10.0,1.0,10.0,1.9259471142589608,73.901323258
10.0,1.0,10.0,1.9269558085399758,73.767095578
10.0,1.0,10.0,1.9301849352527014,75.695871992
10.0,1.0,10.0,1.9227950048347273,74.294364167
10.0,1.0,10.0,1.9413917994380612,70.665212394
