d,T,N,u,time_simu,ref_value
1.0,0.1,10.0,1.7668323516845703,73.988248864,1.7709573870444286
1.0,0.1,10.0,1.7696856260299683,65.618822351,1.7709573870444286
1.0,0.1,10.0,1.7694718837738037,65.539232638,1.7709573870444286
1.0,0.1,10.0,1.768262505531311,62.783014318,1.7709573870444286
1.0,0.1,10.0,1.768602728843689,68.022023118,1.7709573870444286
2.0,0.1,10.0,3.1275475025177,64.410473505,3.1362900667272298
2.0,0.1,10.0,3.1315994262695312,62.340892427,3.1362900667272298
2.0,0.1,10.0,3.128251314163208,61.963234176,3.1362900667272298
2.0,0.1,10.0,3.132488965988159,62.291248556,3.1362900667272298
2.0,0.1,10.0,3.128281593322754,60.325334929,3.1362900667272298
5.0,0.1,10.0,17.296804428100586,62.238626836,17.41969538820611
5.0,0.1,10.0,17.30755043029785,62.205626584,17.41969538820611
5.0,0.1,10.0,17.277124404907227,58.188447961,17.41969538820611
5.0,0.1,10.0,17.26909828186035,60.485079105,17.41969538820611
5.0,0.1,10.0,17.24692153930664,58.759653487,17.41969538820611
10.0,0.1,10.0,297.18292236328125,61.221156654,303.4457874178892
10.0,0.1,10.0,297.41400146484375,62.767005266,303.4457874178892
10.0,0.1,10.0,297.2560119628906,61.712653021,303.4457874178892
10.0,0.1,10.0,297.3552551269531,62.114742589,303.4457874178892
10.0,0.1,10.0,297.57513427734375,60.834587684,303.4457874178892
1.0,0.2,10.0,1.7547742128372192,52.931676733,1.758206593371606
1.0,0.2,10.0,1.7478986978530884,50.766844729,1.758206593371606
1.0,0.2,10.0,1.754734992980957,51.526385041,1.758206593371606
1.0,0.2,10.0,1.7537636756896973,49.62537426,1.758206593371606
1.0,0.2,10.0,1.7555429935455322,51.842036442,1.758206593371606
2.0,0.2,10.0,3.0694587230682373,50.984504812,3.0912904249753876
2.0,0.2,10.0,3.0717344284057617,51.486787851,3.0912904249753876
2.0,0.2,10.0,3.067349672317505,50.695421264,3.0912904249753876
2.0,0.2,10.0,3.0778515338897705,49.370938294,3.0912904249753876
2.0,0.2,10.0,3.0646352767944336,49.328627993,3.0912904249753876
5.0,0.2,10.0,16.468952178955078,50.352218151,16.801556694196968
5.0,0.2,10.0,16.47908592224121,49.257570333,16.801556694196968
5.0,0.2,10.0,16.502538681030273,48.633902059,16.801556694196968
5.0,0.2,10.0,16.44987678527832,49.09833817,16.801556694196968
5.0,0.2,10.0,16.494647979736328,48.008193641,16.801556694196968
10.0,0.2,10.0,270.5555114746094,49.776195538,282.29230734831486
10.0,0.2,10.0,270.3970031738281,49.852189547,282.29230734831486
10.0,0.2,10.0,270.4020690917969,48.744192441,282.29230734831486
10.0,0.2,10.0,270.56683349609375,48.372375247,282.29230734831486
10.0,0.2,10.0,270.54736328125,49.059158452,282.29230734831486
1.0,0.5,10.0,1.7091017961502075,44.303245244,1.722275707108827
1.0,0.5,10.0,1.7261993885040283,43.484215972,1.722275707108827
1.0,0.5,10.0,1.715299129486084,43.037643259,1.722275707108827
1.0,0.5,10.0,1.7118242979049683,43.087068826,1.722275707108827
1.0,0.5,10.0,1.7001396417617798,43.244796299,1.722275707108827
2.0,0.5,10.0,2.9213671684265137,44.06379248,2.96623361129721
2.0,0.5,10.0,2.9360108375549316,44.622464914,2.96623361129721
2.0,0.5,10.0,2.920013904571533,43.85844338,2.96623361129721
2.0,0.5,10.0,2.8986406326293945,43.732913194,2.96623361129721
2.0,0.5,10.0,2.905832529067993,44.270589973,2.96623361129721
5.0,0.5,10.0,14.274825096130371,43.504218403,15.153514863482872
5.0,0.5,10.0,14.1375732421875,42.98880933,15.153514863482872
5.0,0.5,10.0,14.161877632141113,42.896846647,15.153514863482872
5.0,0.5,10.0,14.396490097045898,42.723397471,15.153514863482872
5.0,0.5,10.0,14.142023086547852,42.493702739,15.153514863482872
10.0,0.5,10.0,204.79415893554688,43.681397485,229.62901271779626
10.0,0.5,10.0,204.1819610595703,43.877264751,229.62901271779626
10.0,0.5,10.0,199.7812957763672,43.224420988,229.62901271779626
10.0,0.5,10.0,203.9783172607422,42.558153914,229.62901271779626
10.0,0.5,10.0,204.2481231689453,42.329538057,229.62901271779626
1.0,0.1,10.0,1.7690237760543823,39.333791871,1.7709573870444286
1.0,0.1,10.0,1.768572211265564,39.631327711,1.7709573870444286
1.0,0.1,10.0,1.7691398859024048,38.883445436,1.7709573870444286
1.0,0.1,10.0,1.7696009874343872,38.900994066,1.7709573870444286
1.0,0.1,10.0,1.769888997077942,39.092030802,1.7709573870444286
2.0,0.1,10.0,3.128756523132324,39.676638947,3.1362900667272298
2.0,0.1,10.0,3.1309468746185303,40.496561756,3.1362900667272298
2.0,0.1,10.0,3.127405881881714,40.701984549,3.1362900667272298
2.0,0.1,10.0,3.129941463470459,39.468972719,3.1362900667272298
2.0,0.1,10.0,3.129962682723999,39.589979393,3.1362900667272298
5.0,0.1,10.0,17.267946243286133,40.558546746,17.41969538820611
5.0,0.1,10.0,17.29559898376465,40.336983087,17.41969538820611
5.0,0.1,10.0,17.304935455322266,40.095111497,17.41969538820611
5.0,0.1,10.0,17.276458740234375,39.613308837,17.41969538820611
5.0,0.1,10.0,17.281208038330078,39.808217464,17.41969538820611
10.0,0.1,10.0,297.2137145996094,41.034879928,303.4457874178892
10.0,0.1,10.0,297.51971435546875,41.10189386,303.4457874178892
10.0,0.1,10.0,297.2687683105469,41.151435082,303.4457874178892
10.0,0.1,10.0,297.5005187988281,40.653594069,303.4457874178892
10.0,0.1,10.0,297.0648498535156,40.639984036,303.4457874178892
1.0,0.2,10.0,1.749565601348877,37.994173333,1.758206593371606
1.0,0.2,10.0,1.7539019584655762,38.165485401,1.758206593371606
1.0,0.2,10.0,1.7527152299880981,37.731379213,1.758206593371606
1.0,0.2,10.0,1.7546049356460571,37.727667894,1.758206593371606
1.0,0.2,10.0,1.7538173198699951,37.473451657,1.758206593371606
2.0,0.2,10.0,3.0764873027801514,42.779517341,3.0912904249753876
2.0,0.2,10.0,3.071202039718628,41.501935118,3.0912904249753876
2.0,0.2,10.0,3.0823874473571777,41.333472158,3.0912904249753876
2.0,0.2,10.0,3.072892427444458,40.336695158,3.0912904249753876
2.0,0.2,10.0,3.07578444480896,39.577664647,3.0912904249753876
5.0,0.2,10.0,16.421642303466797,40.048951328,16.801556694196968
5.0,0.2,10.0,16.426877975463867,39.563780424,16.801556694196968
5.0,0.2,10.0,16.419586181640625,41.908433937,16.801556694196968
5.0,0.2,10.0,16.551015853881836,40.093798631,16.801556694196968
5.0,0.2,10.0,16.368579864501953,41.114102583,16.801556694196968
10.0,0.2,10.0,270.77655029296875,41.313078256,282.29230734831486
10.0,0.2,10.0,270.4178771972656,41.048719828,282.29230734831486
10.0,0.2,10.0,269.9534912109375,40.057527133,282.29230734831486
10.0,0.2,10.0,269.9104919433594,43.085002893,282.29230734831486
10.0,0.2,10.0,269.8997802734375,40.664161664,282.29230734831486
1.0,0.5,10.0,1.704230785369873,37.860585349,1.722275707108827
1.0,0.5,10.0,1.7036612033843994,38.031918057,1.722275707108827
1.0,0.5,10.0,1.720075011253357,39.649353427,1.722275707108827
1.0,0.5,10.0,1.7059130668640137,39.570286241,1.722275707108827
1.0,0.5,10.0,1.7047041654586792,37.910326134,1.722275707108827
2.0,0.5,10.0,2.920814275741577,38.158683294,2.96623361129721
2.0,0.5,10.0,2.913923501968384,40.306433253,2.96623361129721
2.0,0.5,10.0,2.908019542694092,40.337779198,2.96623361129721
2.0,0.5,10.0,2.9183576107025146,39.197062107,2.96623361129721
2.0,0.5,10.0,2.889500379562378,38.607659726,2.96623361129721
5.0,0.5,10.0,14.095428466796875,40.609597163,15.153514863482872
5.0,0.5,10.0,14.345802307128906,39.386180662,15.153514863482872
5.0,0.5,10.0,14.492669105529785,40.102317411,15.153514863482872
5.0,0.5,10.0,14.110031127929688,38.391416849,15.153514863482872
5.0,0.5,10.0,14.16131591796875,36.94639774,15.153514863482872
10.0,0.5,10.0,204.899658203125,37.964865991,229.62901271779626
10.0,0.5,10.0,204.79483032226562,41.193167789,229.62901271779626
10.0,0.5,10.0,204.93800354003906,39.909133529,229.62901271779626
