d,T,K,u,time_simu
1.0,0.2,10.0,0.9995927321662785,0.018506826
1.0,0.2,10.0,0.9995846379880436,0.017752038
1.0,0.2,10.0,0.9995686201240122,0.017776079
1.0,0.2,10.0,0.9995495862966712,0.017463649
1.0,0.2,10.0,0.9995926664565166,0.017860239
2.0,0.2,10.0,0.9992030964470667,0.019788993
2.0,0.2,10.0,0.9992472655514288,0.018999305
2.0,0.2,10.0,0.9991790411446247,0.018990396
2.0,0.2,10.0,0.9991750799015581,0.019017025
2.0,0.2,10.0,0.9991873767244791,0.019085455
5.0,0.2,10.0,0.9979737064836232,0.022052098
5.0,0.2,10.0,0.9979870396336944,0.021795709
5.0,0.2,10.0,0.9979597615710147,0.021618399
5.0,0.2,10.0,0.9980116748678304,0.02151243
5.0,0.2,10.0,0.997923946214845,0.02172832
10.0,0.2,10.0,0.9959487905839592,0.028566583
10.0,0.2,10.0,0.9959983537458282,0.028619713
10.0,0.2,10.0,0.9958769951039237,0.028990592
10.0,0.2,10.0,0.9959752637039454,0.028914492
10.0,0.2,10.0,0.9959784755346238,0.029033822
1.0,0.5,10.0,0.9992539515575002,0.017724998
1.0,0.5,10.0,0.9992736943503847,0.017583289
1.0,0.5,10.0,0.9992120697197338,0.017577709
1.0,0.5,10.0,0.9993009368193801,0.017580349
1.0,0.5,10.0,0.9991567964283355,0.017557339
2.0,0.5,10.0,0.9986212189820034,0.121893725
2.0,0.5,10.0,0.9984086661313305,0.020000143
2.0,0.5,10.0,0.9987109095913831,0.019618074
2.0,0.5,10.0,0.9981052419796923,0.019115625
2.0,0.5,10.0,0.9986925821524941,0.019129325
5.0,0.5,10.0,0.9961320600612164,0.022280218
5.0,0.5,10.0,0.9963417469178146,0.021736019
5.0,0.5,10.0,0.9960833883138465,0.022165609
5.0,0.5,10.0,0.9958823361817649,0.021803102
5.0,0.5,10.0,0.9962172003072127,0.022060681
10.0,0.5,10.0,0.9924492425841064,0.029489566
10.0,0.5,10.0,0.9926816013999935,0.029292699
10.0,0.5,10.0,0.9922585321198367,0.029652609
10.0,0.5,10.0,0.9922829807196258,0.02981291
10.0,0.5,10.0,0.9923897925484338,0.029243034
1.0,1.0,10.0,0.9995589842194811,0.018315846
1.0,1.0,10.0,0.9991539177418548,0.017872659
1.0,1.0,10.0,0.9988090984953307,0.01785053
1.0,1.0,10.0,0.9996812018200439,0.01780946
1.0,1.0,10.0,0.999278766872738,0.017851062
2.0,1.0,10.0,0.9984386439215726,0.019263716
2.0,1.0,10.0,0.9976773872109771,0.019381686
2.0,1.0,10.0,0.9980098565024268,0.019045528
2.0,1.0,10.0,0.9988502291730964,0.019267368
2.0,1.0,10.0,0.9982550456433673,0.019223319
5.0,1.0,10.0,0.9949967736963834,0.022184368
5.0,1.0,10.0,0.9953033329028587,0.022137738
5.0,1.0,10.0,0.9958178085684397,0.022297638
5.0,1.0,10.0,0.9978720769428367,0.02205079
5.0,1.0,10.0,0.996067417643304,0.021850371
10.0,1.0,10.0,0.9895610748562569,0.028856545
10.0,1.0,10.0,0.988698618057266,0.029476723
10.0,1.0,10.0,0.9935178922069938,0.029729904
10.0,1.0,10.0,0.9908451602765365,0.028886387
10.0,1.0,10.0,0.9914628733073092,0.029340326
