d,T,K,u,time_simu
1.0,0.1,10.0,1.7698258646335507,174.514795737
1.0,0.1,10.0,1.771222523298549,172.992351669
1.0,0.1,10.0,1.769614441148676,174.708946688
1.0,0.1,10.0,1.770626996705133,169.833828102
1.0,0.1,10.0,1.770021672846973,168.39788541
2.0,0.1,10.0,3.1319895409246827,203.692417975
2.0,0.1,10.0,3.134972236070144,203.295589504
2.0,0.1,10.0,3.134983488802083,208.347926985
2.0,0.1,10.0,3.1323880543188025,216.459813437
2.0,0.1,10.0,3.1322415978202294,213.732581926
5.0,0.1,10.0,17.361473668218384,254.263288886
5.0,0.1,10.0,17.37917585194747,255.569559875
5.0,0.1,10.0,17.358769810060807,254.812208761
5.0,0.1,10.0,17.361074857459435,252.334487367
5.0,0.1,10.0,17.381008643838047,251.463576647
10.0,0.1,10.0,300.3616020639757,375.206244775
10.0,0.1,10.0,300.84294283944473,378.59642725
10.0,0.1,10.0,300.76448297598523,357.761613616
10.0,0.1,10.0,300.8258262361329,372.927452075
10.0,0.1,10.0,300.52209751114873,368.483400272
1.0,0.2,10.0,1.7575939165375798,168.823112374
1.0,0.2,10.0,1.756871973834006,169.275480875
1.0,0.2,10.0,1.7557279816909659,172.077277236
1.0,0.2,10.0,1.7574772814820416,173.573546821
1.0,0.2,10.0,1.7560847156919934,171.735846396
2.0,0.2,10.0,3.0885937973500543,190.110325108
2.0,0.2,10.0,3.082758303756145,207.668835204
2.0,0.2,10.0,3.0855274833909307,206.254109994
2.0,0.2,10.0,3.08727747288014,211.685700092
2.0,0.2,10.0,3.087848258100906,213.725116173
5.0,0.2,10.0,16.68370164388739,246.476524347
5.0,0.2,10.0,16.687694560744344,233.125854255
5.0,0.2,10.0,16.694097377306246,249.584957289
5.0,0.2,10.0,16.717055890927185,244.706051168
5.0,0.2,10.0,16.64873426594642,247.568577163
10.0,0.2,10.0,276.75672145565625,370.227400633
10.0,0.2,10.0,276.5197700841592,362.768627787
10.0,0.2,10.0,277.13341525502364,366.877534876
10.0,0.2,10.0,277.2721637820525,370.634402768
10.0,0.2,10.0,276.8972712095515,360.845924526
1.0,0.5,10.0,1.7219787037123933,173.089447858
1.0,0.5,10.0,1.720354979446456,171.104313922
1.0,0.5,10.0,1.7181182629714242,168.418965613
1.0,0.5,10.0,1.717817360766354,176.181150251
1.0,0.5,10.0,1.7179453441123544,169.910196407
2.0,0.5,10.0,2.9531559091310537,205.206397116
2.0,0.5,10.0,2.9567475592816095,208.320773532
2.0,0.5,10.0,2.951009891970424,212.51822976
2.0,0.5,10.0,2.9531787037976125,219.008214995
2.0,0.5,10.0,2.9478667334288247,220.214617732
5.0,0.5,10.0,14.945833101523538,248.429273869
5.0,0.5,10.0,14.884630098294483,257.924086568
5.0,0.5,10.0,14.90673412806369,253.989313608
5.0,0.5,10.0,14.867179556718728,256.586848709
5.0,0.5,10.0,14.824620851445543,262.448979777
10.0,0.5,10.0,217.0608990045585,394.174249521
10.0,0.5,10.0,217.2559909671754,398.759065746
10.0,0.5,10.0,217.5974652976386,398.806659859
10.0,0.5,10.0,218.93658463400985,376.213816986
10.0,0.5,10.0,220.88003733621204,372.777269605
