d,T,K,u,time_simu
1.0,0.2,10.0,1.174689227202356,21.693307381
1.0,0.2,10.0,1.17509946702359,18.267745703
1.0,0.2,10.0,1.1749473964614607,19.214143394
1.0,0.2,10.0,1.1745289977306541,19.648858324
1.0,0.2,10.0,1.1751713383458,19.57826377
2.0,0.2,10.0,1.2128719639585244,24.11632561
2.0,0.2,10.0,1.2149415431434483,25.37943941
2.0,0.2,10.0,1.211792905421584,24.708906204
2.0,0.2,10.0,1.2117184828272034,24.108014722
2.0,0.2,10.0,1.211926731083551,25.042452674
5.0,0.2,10.0,1.2170824226892953,53.415237533
5.0,0.2,10.0,1.2176774973241447,51.318300041
5.0,0.2,10.0,1.2183989946945915,51.63024521
5.0,0.2,10.0,1.2186881144197657,51.922536521
5.0,0.2,10.0,1.2183806334120655,51.25629774
10.0,0.2,10.0,1.2155214376314563,68.979118108
10.0,0.2,10.0,1.2140085110357148,68.610411592
10.0,0.2,10.0,1.215272750870903,69.170761939
10.0,0.2,10.0,1.2174335363281754,71.141486754
10.0,0.2,10.0,1.2163097330097348,69.959542969
1.0,0.5,10.0,1.480973239359053,18.960754919
1.0,0.5,10.0,1.4746897567625512,18.76811742
1.0,0.5,10.0,1.47684468431191,19.39703604
1.0,0.5,10.0,1.4706206319725104,19.16571991
1.0,0.5,10.0,1.4690925961719044,19.131808338
2.0,0.5,10.0,1.6032196634823817,23.662620539
2.0,0.5,10.0,1.6139612193833126,23.959538983
2.0,0.5,10.0,1.610165213956825,23.668520507
2.0,0.5,10.0,1.6117676988571068,24.027449809
2.0,0.5,10.0,1.6142797183645285,24.893823582
5.0,0.5,10.0,1.6380270717335155,51.196486392
5.0,0.5,10.0,1.6313879305629608,51.297936089
5.0,0.5,10.0,1.6366277898536348,51.022843673
5.0,0.5,10.0,1.6499912040615936,50.96745687
5.0,0.5,10.0,1.6394786873688831,50.365002369
10.0,0.5,10.0,1.6383408924427214,71.439795099
10.0,0.5,10.0,1.6378124065883286,70.71061352
10.0,0.5,10.0,1.6195063860245047,71.061255268
10.0,0.5,10.0,1.6206234521517284,70.729040483
10.0,0.5,10.0,1.6251929471781683,70.343485551
1.0,1.0,10.0,2.0992991434977033,20.239183451
1.0,1.0,10.0,2.063690724003364,19.812242597
1.0,1.0,10.0,2.085482461049526,19.146525268
1.0,1.0,10.0,2.0671204428966674,19.256670493
1.0,1.0,10.0,2.0750568259604165,19.401186601
2.0,1.0,10.0,2.4641962723646174,24.451424956
2.0,1.0,10.0,2.5791626062528534,24.022206816
2.0,1.0,10.0,2.5759315819713855,24.439567456
2.0,1.0,10.0,2.5591034893465556,23.747155963
2.0,1.0,10.0,2.5438487107078567,23.406392256
5.0,1.0,10.0,2.6412935788553993,50.783301629
5.0,1.0,10.0,2.8048178696052277,51.314708436
5.0,1.0,10.0,2.699828620922239,51.386331025
5.0,1.0,10.0,2.6154519039667465,50.301431395
5.0,1.0,10.0,2.6838683401152066,51.316457855
10.0,1.0,10.0,2.5959852012533093,70.843314048
10.0,1.0,10.0,2.69775949482385,73.215413786
10.0,1.0,10.0,2.6139294133098896,70.719063626
10.0,1.0,10.0,2.646364002140199,70.750630758
10.0,1.0,10.0,2.645338769028053,74.019138969
