d,T,K,u,time_simu
1.0,0.2,10.0,1.1206226582966714,20.063500479
1.0,0.2,10.0,1.1204915415382632,20.604485208
1.0,0.2,10.0,1.120713111116658,19.296616152
1.0,0.2,10.0,1.1207440778293825,20.533362723
1.0,0.2,10.0,1.1209203247830055,19.91848869
2.0,0.2,10.0,1.1685312791890314,23.411611215
2.0,0.2,10.0,1.168927649850798,24.16075753
2.0,0.2,10.0,1.168039082345682,24.431058204
2.0,0.2,10.0,1.1684305149397254,24.417519531
2.0,0.2,10.0,1.1682739093693968,23.81640392
5.0,0.2,10.0,1.1736664219844302,52.449474051
5.0,0.2,10.0,1.1737210137825393,53.472467358
5.0,0.2,10.0,1.1747671851659496,51.312190121
5.0,0.2,10.0,1.173958147551675,52.319946101
5.0,0.2,10.0,1.1741386003461447,52.938584351
10.0,0.2,10.0,1.1717808716661247,73.570604769
10.0,0.2,10.0,1.1713134935240388,72.339940138
10.0,0.2,10.0,1.1715208318719974,73.404908329
10.0,0.2,10.0,1.1718604982988432,75.23021363
10.0,0.2,10.0,1.1712092559480287,72.435454014
1.0,0.5,10.0,1.3095392539901782,19.438779346
1.0,0.5,10.0,1.3095756480108427,20.769391653
1.0,0.5,10.0,1.3090061714785475,20.571704547
1.0,0.5,10.0,1.3095481255640598,19.512152189
1.0,0.5,10.0,1.3093923729626038,20.197669945
2.0,0.5,10.0,1.442512937360089,24.423253668
2.0,0.5,10.0,1.4434509980299801,24.744303896
2.0,0.5,10.0,1.4417917328646301,25.975941865
2.0,0.5,10.0,1.4418885275446154,25.431999359
2.0,0.5,10.0,1.4451858286351542,24.650200342
5.0,0.5,10.0,1.4589440332236712,52.165128815
5.0,0.5,10.0,1.4616766928426288,52.049068834
5.0,0.5,10.0,1.4571173207943846,52.200353937
5.0,0.5,10.0,1.4603553659309725,51.011810302
5.0,0.5,10.0,1.459785891913273,52.506392969
10.0,0.5,10.0,1.4492176295529144,71.764057333
10.0,0.5,10.0,1.4525968296551728,70.519923145
10.0,0.5,10.0,1.4510664510736577,70.895352592
10.0,0.5,10.0,1.4509166218119578,71.490094671
10.0,0.5,10.0,1.4490904625926018,70.800223143
1.0,1.0,10.0,1.6197740467876114,20.713097563
1.0,1.0,10.0,1.6215545685745885,20.884044359
1.0,1.0,10.0,1.6192219064410658,19.575653126
1.0,1.0,10.0,1.6193247720018102,19.663377375
1.0,1.0,10.0,1.621234385696143,19.357679807
2.0,1.0,10.0,1.912622427121499,25.437604383
2.0,1.0,10.0,1.9103027555199512,25.926204118
2.0,1.0,10.0,1.9074137084592915,23.486554258
2.0,1.0,10.0,1.9027424317569213,24.297679928
2.0,1.0,10.0,1.9109848712346502,23.496500961
5.0,1.0,10.0,1.937438431847737,51.498357557
5.0,1.0,10.0,1.943460821743101,52.069413535
5.0,1.0,10.0,1.9463092272705207,51.116462293
5.0,1.0,10.0,1.9354323225128478,51.939045502
5.0,1.0,10.0,1.9359067875531517,53.633545456
10.0,1.0,10.0,1.9387633809033575,72.262880496
10.0,1.0,10.0,1.9308964667234787,73.03900375
10.0,1.0,10.0,1.928325530230374,71.481128328
10.0,1.0,10.0,1.9220781952609607,73.427618564
10.0,1.0,10.0,1.9379729042967457,73.337710334
