d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,0.9995284676551819,30.534712516,
1.0,0.2,10.0,0.9995469450950623,30.202942847,
1.0,0.2,10.0,0.9994757771492004,30.676204329,
1.0,0.2,10.0,0.9993699789047241,30.142451443,
1.0,0.2,10.0,0.999633252620697,30.268959321,
2.0,0.2,10.0,0.9991430640220642,29.69869221,
2.0,0.2,10.0,0.9991077780723572,29.864124209,
2.0,0.2,10.0,0.9992941617965698,29.601948804,
2.0,0.2,10.0,0.9989138245582581,29.81499932,
2.0,0.2,10.0,0.9993226528167725,29.482284069,
5.0,0.2,10.0,0.9978364706039429,33.174071295,
5.0,0.2,10.0,0.9982729554176331,33.592832637,
5.0,0.2,10.0,0.9980044960975647,33.434203392,
5.0,0.2,10.0,0.9972638487815857,32.896466441,
5.0,0.2,10.0,0.9978566765785217,33.059412808,
10.0,0.2,10.0,0.9964971542358398,33.281404797,
10.0,0.2,10.0,0.99552321434021,33.479295464,
10.0,0.2,10.0,0.996414065361023,32.910185588,
10.0,0.2,10.0,0.995495617389679,33.176257923,
10.0,0.2,10.0,0.9960682988166809,33.292566148,
1.0,0.5,10.0,0.999555766582489,29.997531605,
1.0,0.5,10.0,0.9984768629074097,29.862306242,
1.0,0.5,10.0,0.9994819760322571,29.994642107,
1.0,0.5,10.0,0.9996426701545715,30.34503642,
1.0,0.5,10.0,0.9998313188552856,29.948814353,
2.0,0.5,10.0,0.9982375502586365,30.168555458,
2.0,0.5,10.0,0.9987240433692932,30.093403547,
2.0,0.5,10.0,0.9979603886604309,30.137875565,
2.0,0.5,10.0,0.9983289241790771,29.965123102,
2.0,0.5,10.0,0.9983385801315308,30.093655777,
5.0,0.5,10.0,0.9960832595825195,33.887298976,
5.0,0.5,10.0,0.9960606694221497,33.584435423,
5.0,0.5,10.0,0.994799017906189,33.584937524,
5.0,0.5,10.0,0.9956881999969482,33.740928457,
5.0,0.5,10.0,0.9967948794364929,33.606094403,
10.0,0.5,10.0,0.9919105768203735,33.829444353,
10.0,0.5,10.0,0.9928876757621765,34.499421261,
10.0,0.5,10.0,0.9918572306632996,33.735332723,
10.0,0.5,10.0,0.9926397800445557,33.878854552,
10.0,0.5,10.0,0.9927765130996704,33.849292612,
1.0,1.0,10.0,0.9990115165710449,30.209605685,
1.0,1.0,10.0,0.9994018077850342,30.36954186,
1.0,1.0,10.0,0.9993478059768677,30.0805356,
1.0,1.0,10.0,0.9989850521087646,30.803150279,
1.0,1.0,10.0,0.9988659024238586,30.906891082,
2.0,1.0,10.0,0.9982501864433289,30.106940046,
2.0,1.0,10.0,0.9977999925613403,30.211714098,
2.0,1.0,10.0,0.9982759952545166,30.405028458,
2.0,1.0,10.0,0.9983920454978943,30.35713116,
2.0,1.0,10.0,0.9983872771263123,30.213521713,
5.0,1.0,10.0,0.9964463114738464,34.26912623,
5.0,1.0,10.0,0.9944359064102173,34.113472121,
5.0,1.0,10.0,0.9951930642127991,34.222101909,
5.0,1.0,10.0,0.9965540170669556,34.073899343,
5.0,1.0,10.0,1.001768946647644,33.820308724,
10.0,1.0,10.0,0.9912354946136475,33.812228681,
10.0,1.0,10.0,0.992586076259613,33.814737968,
10.0,1.0,10.0,0.9908443093299866,33.852348223,
10.0,1.0,10.0,0.991690456867218,33.884621923,
10.0,1.0,10.0,0.9866001605987549,34.614760106,
