d,T,K,u,time_simu
1.0,0.2,10.0,0.9933362860228925,138.920959526
1.0,0.2,10.0,0.9930440895807422,144.405969103
1.0,0.2,10.0,0.993168900476721,142.914031137
1.0,0.2,10.0,0.9931662575323382,141.483845114
1.0,0.2,10.0,0.9930587754906308,138.78129632
2.0,0.2,10.0,0.9868927735706623,169.620591734
2.0,0.2,10.0,0.9869150514006514,170.043665281
2.0,0.2,10.0,0.9867912332473471,169.942887207
2.0,0.2,10.0,0.9870346651964164,166.679765345
2.0,0.2,10.0,0.9869992132185353,166.137655256
5.0,0.2,10.0,0.9706461554421602,189.487398895
5.0,0.2,10.0,0.970329637619811,195.060388907
5.0,0.2,10.0,0.9709369094579865,193.40277315
5.0,0.2,10.0,0.9708214126628165,195.149099668
5.0,0.2,10.0,0.9709075226037269,199.466873442
10.0,0.2,10.0,0.9513571216059081,291.152895234
10.0,0.2,10.0,0.9511668586473753,293.098272021
10.0,0.2,10.0,0.9500342865953849,291.95151648
10.0,0.2,10.0,0.9505706248483631,291.421394559
10.0,0.2,10.0,0.9516914553329204,283.078579311
1.0,0.5,10.0,0.9861795157455417,141.547175249
1.0,0.5,10.0,0.9866377718786864,133.942638633
1.0,0.5,10.0,0.9870098774409054,136.293428566
1.0,0.5,10.0,0.9879805992001801,139.767007388
1.0,0.5,10.0,0.9872974543589605,135.73249597
2.0,0.5,10.0,0.9748682114841246,165.837524112
2.0,0.5,10.0,0.9746158939310424,163.817611506
2.0,0.5,10.0,0.9762734620227749,169.240561085
2.0,0.5,10.0,0.9752855566228087,162.535283795
2.0,0.5,10.0,0.9755544588224848,164.498289427
5.0,0.5,10.0,0.9413584071719785,203.866600613
5.0,0.5,10.0,0.9432281177242279,195.685144847
5.0,0.5,10.0,0.9411705499570386,203.067821838
5.0,0.5,10.0,0.9397045758298196,194.500657807
5.0,0.5,10.0,0.9461544410058123,200.5227877
10.0,0.5,10.0,0.9057302798499677,291.211683523
10.0,0.5,10.0,0.904676746209741,286.407101327
10.0,0.5,10.0,0.9045367547744099,291.460283592
10.0,0.5,10.0,0.9092993391675195,293.592776025
10.0,0.5,10.0,0.9058893234124029,293.997207398
1.0,1.0,10.0,0.9872617046834757,139.806875064
1.0,1.0,10.0,0.9823191991954148,146.534756275
1.0,1.0,10.0,0.9857366851474413,134.104082022
1.0,1.0,10.0,0.9946757679469456,142.465446691
1.0,1.0,10.0,0.9864611485736671,135.283454951
2.0,1.0,10.0,0.9583018147103786,164.785451381
2.0,1.0,10.0,0.9689402653213273,171.034951054
2.0,1.0,10.0,0.9902819706143495,164.853980282
2.0,1.0,10.0,0.9779600600266977,160.961743044
2.0,1.0,10.0,0.9854344469285797,165.076328353
5.0,1.0,10.0,0.9200067361073034,191.542548055
5.0,1.0,10.0,0.9145718246711618,194.131762328
5.0,1.0,10.0,0.9105453580690205,194.32912203
5.0,1.0,10.0,0.8975286238747874,183.002036513
5.0,1.0,10.0,0.919609051547252,198.460889022
10.0,1.0,10.0,0.8550004898525716,285.696011602
10.0,1.0,10.0,0.8378144845992258,291.441803706
10.0,1.0,10.0,0.8481394599171862,288.826051567
10.0,1.0,10.0,0.8636984543810372,287.488000106
10.0,1.0,10.0,0.8438166498418321,292.997395354
