d,T,N,u,time_simu,ref_value
1.0,0.1,10.0,1.7683807611465454,71.54893668,1.7709573870444286
1.0,0.1,10.0,1.7688944339752197,68.152527643,1.7709573870444286
1.0,0.1,10.0,1.7680329084396362,64.328882545,1.7709573870444286
1.0,0.1,10.0,1.770635962486267,66.345010749,1.7709573870444286
1.0,0.1,10.0,1.7690050601959229,65.111068461,1.7709573870444286
2.0,0.1,10.0,3.1310315132141113,65.413095062,3.1362900667272298
2.0,0.1,10.0,3.131840705871582,70.29324984,3.1362900667272298
2.0,0.1,10.0,3.132589340209961,63.560608484,3.1362900667272298
2.0,0.1,10.0,3.1244313716888428,61.843803042,3.1362900667272298
2.0,0.1,10.0,3.1322855949401855,59.610306314,3.1362900667272298
5.0,0.1,10.0,17.267366409301758,60.760037257,17.41969538820611
5.0,0.1,10.0,17.230690002441406,60.20221432,17.41969538820611
5.0,0.1,10.0,17.27558708190918,60.169739104,17.41969538820611
5.0,0.1,10.0,17.296039581298828,59.54333791,17.41969538820611
5.0,0.1,10.0,17.312026977539062,58.738907972,17.41969538820611
10.0,0.1,10.0,297.5005798339844,62.183635859,303.4457874178892
10.0,0.1,10.0,297.4372253417969,63.109773359,303.4457874178892
10.0,0.1,10.0,297.2764587402344,60.549728511,303.4457874178892
10.0,0.1,10.0,297.42669677734375,59.469774418,303.4457874178892
10.0,0.1,10.0,297.53399658203125,59.247250748,303.4457874178892
1.0,0.2,10.0,1.7551393508911133,52.983739052,1.758206593371606
1.0,0.2,10.0,1.7544245719909668,51.73044196,1.758206593371606
1.0,0.2,10.0,1.7555776834487915,51.542299826,1.758206593371606
1.0,0.2,10.0,1.7581324577331543,51.276427584,1.758206593371606
1.0,0.2,10.0,1.7527366876602173,50.893198469,1.758206593371606
2.0,0.2,10.0,3.081195116043091,51.71263011,3.0912904249753876
2.0,0.2,10.0,3.0788021087646484,51.306936082,3.0912904249753876
2.0,0.2,10.0,3.0744075775146484,52.38267632,3.0912904249753876
2.0,0.2,10.0,3.077286958694458,50.876627477,3.0912904249753876
2.0,0.2,10.0,3.069607973098755,50.762366472,3.0912904249753876
5.0,0.2,10.0,16.559106826782227,52.102868132,16.801556694196968
5.0,0.2,10.0,16.522294998168945,51.674918842,16.801556694196968
5.0,0.2,10.0,16.53594970703125,52.720335343,16.801556694196968
5.0,0.2,10.0,16.46497344970703,51.442437672,16.801556694196968
5.0,0.2,10.0,16.503711700439453,50.652301034,16.801556694196968
10.0,0.2,10.0,269.887451171875,52.634401972,282.29230734831486
10.0,0.2,10.0,271.1050109863281,52.084547889,282.29230734831486
10.0,0.2,10.0,270.61822509765625,51.467386073,282.29230734831486
10.0,0.2,10.0,270.8367004394531,51.424031249,282.29230734831486
10.0,0.2,10.0,271.2848205566406,52.118775545,282.29230734831486
1.0,0.5,10.0,1.718605637550354,47.559023337,1.722275707108827
1.0,0.5,10.0,1.699235439300537,47.539693461,1.722275707108827
1.0,0.5,10.0,1.7136127948760986,47.955487818,1.722275707108827
1.0,0.5,10.0,1.6987789869308472,47.621920416,1.722275707108827
1.0,0.5,10.0,1.7067097425460815,46.661410626,1.722275707108827
2.0,0.5,10.0,2.916456699371338,49.044416912,2.96623361129721
2.0,0.5,10.0,2.8991901874542236,48.097196587,2.96623361129721
2.0,0.5,10.0,2.9240169525146484,47.734577281,2.96623361129721
2.0,0.5,10.0,2.897146224975586,46.520939901,2.96623361129721
2.0,0.5,10.0,2.9382569789886475,45.495702755,2.96623361129721
5.0,0.5,10.0,14.464761734008789,46.924921214,15.153514863482872
5.0,0.5,10.0,14.327749252319336,46.60477673,15.153514863482872
5.0,0.5,10.0,14.5724458694458,47.563100794,15.153514863482872
5.0,0.5,10.0,14.06900405883789,47.238335921,15.153514863482872
5.0,0.5,10.0,14.451620101928711,46.993228558,15.153514863482872
10.0,0.5,10.0,206.18011474609375,50.839836856,229.62901271779626
10.0,0.5,10.0,204.309326171875,51.210616555,229.62901271779626
10.0,0.5,10.0,204.4540252685547,48.801010803,229.62901271779626
10.0,0.5,10.0,200.8214111328125,48.351223137,229.62901271779626
10.0,0.5,10.0,205.9459686279297,48.249743514,229.62901271779626
