d,T,K,u,time_simu
1.0,0.2,10.0,0.999584448005974,0.018498488
1.0,0.2,10.0,0.9996054600906478,0.016151717
1.0,0.2,10.0,0.9995783460058593,0.01842782
1.0,0.2,10.0,0.999579014991661,0.014555382
1.0,0.2,10.0,0.9995918846494762,0.0152494
2.0,0.2,10.0,0.9991759255554643,0.015793028
2.0,0.2,10.0,0.9992004846941922,0.016502866
2.0,0.2,10.0,0.9991973806944369,0.01845669
2.0,0.2,10.0,0.9991660953760887,0.016203248
2.0,0.2,10.0,0.999196531411718,0.017295684
5.0,0.2,10.0,0.9979575680696701,0.20807633
5.0,0.2,10.0,0.9979837735230227,0.016606257
5.0,0.2,10.0,0.9979523569965084,0.017325664
5.0,0.2,10.0,0.9979578162447299,0.01562007
5.0,0.2,10.0,0.9979187015688082,0.017481064
10.0,0.2,10.0,0.9959186488608373,0.022570698
10.0,0.2,10.0,0.995948898671361,0.022699628
10.0,0.2,10.0,0.9958566271122852,0.020998054
10.0,0.2,10.0,0.99603305223055,0.018651601
10.0,0.2,10.0,0.9959357973951782,0.027102645
1.0,0.5,10.0,0.9991649029966778,0.015503142
1.0,0.5,10.0,0.9993289833946576,0.014559744
1.0,0.5,10.0,0.9990561860468326,0.015899829
1.0,0.5,10.0,0.9991916773459056,0.01586102
1.0,0.5,10.0,0.9992139436547239,0.015556401
2.0,0.5,10.0,0.9983066377514793,0.01592069
2.0,0.5,10.0,0.9983026273084105,0.015638171
2.0,0.5,10.0,0.9984614669369304,0.016824597
2.0,0.5,10.0,0.9984503413536268,0.01601166
2.0,0.5,10.0,0.9985048869638403,0.017935394
5.0,0.5,10.0,0.9963019399940372,0.019324329
5.0,0.5,10.0,0.9963828375323805,0.016810307
5.0,0.5,10.0,0.996318948844856,0.017923364
5.0,0.5,10.0,0.9961125794773525,0.016300833
5.0,0.5,10.0,0.9960801998275874,0.017254659
10.0,0.5,10.0,0.9927140676483831,0.019174812
10.0,0.5,10.0,0.9926773691644228,0.018648397
10.0,0.5,10.0,0.9923369029544141,0.020142552
10.0,0.5,10.0,0.9924718821056855,0.020582122
10.0,0.5,10.0,0.9925433583475592,0.018762773
1.0,1.0,10.0,0.9991562728023737,0.014081098
1.0,1.0,10.0,0.9987343419311336,0.013397133
1.0,1.0,10.0,0.9997515588014971,0.014162401
1.0,1.0,10.0,0.9987237780108553,0.015012988
1.0,1.0,10.0,0.9982920829227706,0.01488854
2.0,1.0,10.0,0.9982646097175392,0.016834942
2.0,1.0,10.0,0.9975464324590196,0.016418105
2.0,1.0,10.0,0.9983558164881097,0.016051967
2.0,1.0,10.0,0.9980729613308397,0.015142573
2.0,1.0,10.0,0.9974211155377978,0.018680078
5.0,1.0,10.0,0.9956745505455538,0.01831773
5.0,1.0,10.0,0.9960197592240051,0.018294252
5.0,1.0,10.0,0.9957766505638265,0.017524626
5.0,1.0,10.0,0.9964603948647965,0.020915462
5.0,1.0,10.0,0.9961285852112192,0.018233514
10.0,1.0,10.0,0.9898033767306565,0.024008342
10.0,1.0,10.0,0.9902759369048925,0.021237844
10.0,1.0,10.0,0.9885805270275255,0.023675585
10.0,1.0,10.0,0.9889324805462564,0.023716007
10.0,1.0,10.0,0.9923394975135588,0.018790326
