d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,0.9937548344276217,388.007265625,
1.0,0.2,10.0,0.9937676847444993,412.131044709,
1.0,0.2,10.0,0.9847688548986454,389.341152747,
1.0,0.2,10.0,0.987341782527857,344.936648642,
1.0,0.2,10.0,0.9960216113208016,340.981177768,
1.0,0.5,10.0,0.9893304464538026,337.183623979,
1.0,0.5,10.0,0.9828576808322574,330.649731122,
1.0,0.5,10.0,0.9919228262766139,319.659802521,
1.0,0.5,10.0,0.997496992205896,307.243152768,
1.0,0.5,10.0,0.9767809316876113,277.01828973,
1.0,1.0,10.0,0.9677725327640738,289.361533384,
1.0,1.0,10.0,0.9823400945720082,263.853684709,
1.0,1.0,10.0,0.9733072431509208,191.7994778,
1.0,1.0,10.0,0.9790708155870398,251.672515218,
1.0,1.0,10.0,0.9651572754560434,241.909303908,
2.0,0.2,10.0,0.9854781676977441,213.724067394,
2.0,0.2,10.0,0.9799553272801691,223.03994457,
2.0,0.2,10.0,0.9868751143019967,190.745417411,
2.0,0.2,10.0,0.9834605114476229,220.317679067,
2.0,0.2,10.0,0.9826793996044961,237.033768286,
2.0,0.5,10.0,0.9740897108501966,216.2855074,
2.0,0.5,10.0,0.9681588073802788,212.10969472,
2.0,0.5,10.0,0.9678438735968398,217.874865895,
2.0,0.5,10.0,0.9682170157194263,163.481093141,
2.0,0.5,10.0,0.9732965661330298,161.640300077,
2.0,1.0,10.0,0.9698677499169278,210.487870035,
2.0,1.0,10.0,0.959253107741911,210.36958142,
2.0,1.0,10.0,0.9603167768317404,200.989743609,
2.0,1.0,10.0,0.9676681314491743,189.226774613,
2.0,1.0,10.0,0.9547665668485087,202.573600428,
5.0,0.2,10.0,0.977194716820964,206.013213581,
5.0,0.2,10.0,0.972839617999213,223.230519842,
5.0,0.2,10.0,0.972506231666027,223.232997978,
5.0,0.2,10.0,0.9628965759307855,223.938023374,
5.0,0.2,10.0,0.9833174777486545,215.346728285,
5.0,0.5,10.0,0.9374937425490777,198.090083741,
5.0,0.5,10.0,0.945375538621452,211.864816858,
5.0,0.5,10.0,0.9404053894527066,197.817259317,
5.0,0.5,10.0,0.9466993170070046,193.805583817,
5.0,0.5,10.0,0.9418766402209983,201.910052213,
5.0,1.0,10.0,0.9157428312275508,159.590528235,
5.0,1.0,10.0,0.919133775772771,144.239474285,
5.0,1.0,10.0,0.9214963893601618,143.060626764,
5.0,1.0,10.0,0.9084907775553125,141.874979159,
5.0,1.0,10.0,0.9153694222143216,134.124550409,
10.0,0.2,10.0,0.9868888382151464,143.403243791,
10.0,0.2,10.0,1.023933601552782,144.281013859,
10.0,0.2,10.0,0.9573349329134091,142.564426924,
10.0,0.2,10.0,0.99089944136537,141.832000135,
10.0,0.2,10.0,0.9805311322987592,128.522394049,
10.0,0.5,10.0,0.919674188158623,141.647251253,
10.0,0.5,10.0,0.9433719516445046,140.866037772,
10.0,0.5,10.0,0.9370210420854185,142.312664388,
10.0,0.5,10.0,0.9375493705531698,129.786528016,
10.0,0.5,10.0,0.9346632418759186,139.631653097,
10.0,1.0,10.0,0.8713410963116631,169.10701842,
10.0,1.0,10.0,0.8778359921659722,139.809506913,
10.0,1.0,10.0,0.81971768772885,135.300161651,
10.0,1.0,10.0,0.8830981186632854,142.816293753,
10.0,1.0,10.0,0.8728568480514969,131.630147973,
