d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.1734707355499268,360.957977242,
1.0,0.2,10.0,1.173500418663025,397.107144111,
1.0,0.2,10.0,1.1502779722213745,389.108613338,
1.0,0.2,10.0,1.1698089838027954,406.465034271,
1.0,0.2,10.0,1.1729940176010132,357.178567647,
1.0,0.5,10.0,1.4693580865859985,388.555002514,
1.0,0.5,10.0,1.4696067571640015,381.456406816,
1.0,0.5,10.0,1.4695974588394165,304.912406537,
1.0,0.5,10.0,1.4697425365447998,328.517345348,
1.0,0.5,10.0,1.4694656133651733,283.019617868,
1.0,1.0,10.0,2.0492470264434814,326.021590572,
1.0,1.0,10.0,2.061566114425659,335.749617571,
1.0,1.0,10.0,2.082498073577881,324.958149927,
1.0,1.0,10.0,2.0238828659057617,297.062084014,
1.0,1.0,10.0,2.045645236968994,271.002612277,
2.0,0.2,10.0,1.2095447778701782,257.906892913,
2.0,0.2,10.0,1.2093888521194458,277.141105241,
2.0,0.2,10.0,1.2102274894714355,256.448977932,
2.0,0.2,10.0,1.2095896005630493,292.397262722,
2.0,0.2,10.0,1.2096019983291626,257.445685318,
2.0,0.5,10.0,1.594904899597168,271.942493499,
2.0,0.5,10.0,1.5936150550842285,261.363504067,
2.0,0.5,10.0,1.5353646278381348,260.183844803,
2.0,0.5,10.0,1.6025774478912354,229.361749201,
2.0,0.5,10.0,1.5993133783340454,195.508271516,
2.0,1.0,10.0,2.5029478073120117,241.105477123,
2.0,1.0,10.0,2.4436466693878174,219.346563805,
2.0,1.0,10.0,2.468165636062622,245.933965646,
2.0,1.0,10.0,2.4742958545684814,212.204172793,
2.0,1.0,10.0,2.378275156021118,220.95007594,
5.0,0.2,10.0,1.216295599937439,228.158051231,
5.0,0.2,10.0,1.2150866985321045,222.991909304,
5.0,0.2,10.0,1.2278881072998047,172.758515248,
5.0,0.2,10.0,1.2231940031051636,228.684809991,
5.0,0.2,10.0,1.2276054620742798,236.565486214,
5.0,0.5,10.0,1.6167004108428955,199.674232369,
5.0,0.5,10.0,1.6168729066848755,201.767299417,
5.0,0.5,10.0,1.563605546951294,209.366494609,
5.0,0.5,10.0,1.6174283027648926,221.857765807,
5.0,0.5,10.0,1.6113194227218628,171.422976568,
5.0,1.0,10.0,2.6417758464813232,166.107957407,
5.0,1.0,10.0,2.559943199157715,173.528824081,
5.0,1.0,10.0,2.5704243183135986,202.462815468,
5.0,1.0,10.0,2.5735583305358887,213.394858299,
5.0,1.0,10.0,2.5498013496398926,206.700555436,
10.0,0.2,10.0,1.215065360069275,203.732177833,
10.0,0.2,10.0,1.1898629665374756,221.50147385,
10.0,0.2,10.0,1.2129312753677368,152.752799207,
10.0,0.2,10.0,1.2131692171096802,215.707688947,
10.0,0.2,10.0,1.2112705707550049,234.036114283,
10.0,0.5,10.0,1.5719457864761353,216.1850518,
10.0,0.5,10.0,1.6048282384872437,235.949857893,
10.0,0.5,10.0,1.6390173435211182,216.384331593,
10.0,0.5,10.0,1.6012710332870483,155.637358622,
10.0,0.5,10.0,1.6094051599502563,210.993658111,
10.0,1.0,10.0,2.520538091659546,220.09117381,
10.0,1.0,10.0,2.566615581512451,203.913141523,
10.0,1.0,10.0,2.513880491256714,193.305347284,
