d,T,K,u,time_simu
1.0,0.2,10.0,1.175435275284553,20.094307864
1.0,0.2,10.0,1.1751359675525088,20.46811605
1.0,0.2,10.0,1.1746814827246832,20.505434016
1.0,0.2,10.0,1.174134717966085,19.190597153
1.0,0.2,10.0,1.1756798976906369,19.845456147
1.0,0.5,10.0,1.4761363513644832,19.739936163
1.0,0.5,10.0,1.481080319355436,19.92766531
1.0,0.5,10.0,1.47508069130704,19.329673971
1.0,0.5,10.0,1.4736296323196265,19.738567983
1.0,0.5,10.0,1.4788943649768163,21.560536155
1.0,1.0,10.0,2.071378910722361,18.669160704
1.0,1.0,10.0,2.09970110022727,20.082511284
1.0,1.0,10.0,2.077167343500976,18.441552532
1.0,1.0,10.0,2.114147198946662,18.883195533
1.0,1.0,10.0,2.0814320095166785,20.609700877
2.0,0.2,10.0,1.2133368159629994,25.086054696
2.0,0.2,10.0,1.2100845673384777,22.668821755
2.0,0.2,10.0,1.2114758277942537,24.204269359
2.0,0.2,10.0,1.2110375666144468,23.031582503
2.0,0.2,10.0,1.2116671896730389,22.440571157
2.0,0.5,10.0,1.6112406900128424,21.014958557
2.0,0.5,10.0,1.6160182368011944,23.521304087
2.0,0.5,10.0,1.6089466137857975,24.531877946
2.0,0.5,10.0,1.620095127575381,25.110975858
2.0,0.5,10.0,1.6133098993855826,20.959936561
2.0,1.0,10.0,2.47992365691245,24.230347252
2.0,1.0,10.0,2.5130781929551205,24.627537512
2.0,1.0,10.0,2.5321264700974346,24.665107975
2.0,1.0,10.0,2.5368159279303772,20.669280977
2.0,1.0,10.0,2.626109743774631,23.432413751
5.0,0.2,10.0,1.218584233817788,53.556421573
5.0,0.2,10.0,1.2198773272770393,53.56528138
5.0,0.2,10.0,1.2186983871440988,52.264353713
5.0,0.2,10.0,1.2183624369607773,50.815663649
5.0,0.2,10.0,1.2172613064625128,51.420996515
5.0,0.5,10.0,1.6398820580737337,52.271508902
5.0,0.5,10.0,1.6294246661778307,52.924558493
5.0,0.5,10.0,1.643450792559205,51.993915694
5.0,0.5,10.0,1.626067872813392,52.824265753
5.0,0.5,10.0,1.6478043218114764,51.771148391
5.0,1.0,10.0,2.665776517262553,51.45671186
5.0,1.0,10.0,2.6950607659204437,51.713795189
5.0,1.0,10.0,2.807237943489929,52.448779874
5.0,1.0,10.0,2.7467615917975166,52.979792981
5.0,1.0,10.0,2.7118625247981587,52.226199423
10.0,0.2,10.0,1.2147509616741,75.287769926
10.0,0.2,10.0,1.2153666786464274,69.771600423
10.0,0.2,10.0,1.2144469513798384,73.781934749
10.0,0.2,10.0,1.2170223204059112,75.851314645
10.0,0.2,10.0,1.2133720546912443,74.455473918
10.0,0.5,10.0,1.6323638352492411,74.571405802
10.0,0.5,10.0,1.6355505959166816,74.013694077
10.0,0.5,10.0,1.6418254953261506,73.697352281
10.0,0.5,10.0,1.6318530034164478,75.937671435
10.0,0.5,10.0,1.634544788295255,72.64591189
10.0,1.0,10.0,2.6430708523326425,70.749653252
10.0,1.0,10.0,2.6817576481708776,71.544055902
