d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.142873764038086,342.400964983,
1.0,0.2,10.0,1.14435613155365,381.230231774,
1.0,0.2,10.0,1.1393886804580688,373.420273853,
1.0,0.2,10.0,1.1485143899917603,393.641111956,
1.0,0.2,10.0,1.1451460123062134,367.092618386,
1.0,0.5,10.0,1.3820836544036865,357.218390365,
1.0,0.5,10.0,1.3751184940338135,361.103417078,
1.0,0.5,10.0,1.380804181098938,343.295119618,
1.0,0.5,10.0,1.3781813383102417,253.263745629,
1.0,0.5,10.0,1.3870762586593628,302.463467219,
1.0,1.0,10.0,1.7786095142364502,314.487399409,
1.0,1.0,10.0,1.778882622718811,293.720181692,
1.0,1.0,10.0,1.7783714532852173,326.294749238,
1.0,1.0,10.0,1.7784632444381714,285.869469762,
1.0,1.0,10.0,1.7788302898406982,310.364221577,
2.0,0.2,10.0,1.1867904663085938,296.269984445,
2.0,0.2,10.0,1.1646409034729004,220.984894574,
2.0,0.2,10.0,1.1704295873641968,272.628462199,
2.0,0.2,10.0,1.1791715621948242,288.536017472,
2.0,0.2,10.0,1.1730105876922607,295.357771664,
2.0,0.5,10.0,1.4528626203536987,265.721033133,
2.0,0.5,10.0,1.4483747482299805,270.263029218,
2.0,0.5,10.0,1.4502052068710327,268.316723756,
2.0,0.5,10.0,1.4478254318237305,267.354514265,
2.0,0.5,10.0,1.4561644792556763,199.937906491,
2.0,1.0,10.0,1.9237245321273804,222.849568267,
2.0,1.0,10.0,1.9233582019805908,236.718812486,
2.0,1.0,10.0,1.9233323335647583,262.009618591,
2.0,1.0,10.0,1.923730731010437,245.689266486,
2.0,1.0,10.0,1.9237111806869507,229.912131676,
5.0,0.2,10.0,1.1730151176452637,242.137564122,
5.0,0.2,10.0,1.1745924949645996,247.449254786,
5.0,0.2,10.0,1.168341875076294,187.797343855,
5.0,0.2,10.0,1.1735539436340332,232.787306382,
5.0,0.2,10.0,1.1709277629852295,242.307005182,
5.0,0.5,10.0,1.4452763795852661,232.081282356,
5.0,0.5,10.0,1.459018349647522,223.803964777,
5.0,0.5,10.0,1.4539388418197632,215.64993546,
5.0,0.5,10.0,1.4578479528427124,209.314294494,
5.0,0.5,10.0,1.4579709768295288,168.726797556,
5.0,1.0,10.0,1.936252236366272,191.976612023,
5.0,1.0,10.0,1.9367966651916504,232.503613061,
5.0,1.0,10.0,1.9367798566818237,230.061653034,
5.0,1.0,10.0,1.9363740682601929,209.913689096,
5.0,1.0,10.0,1.9366785287857056,195.394218581,
10.0,0.2,10.0,1.1769729852676392,225.87392257,
10.0,0.2,10.0,1.1721957921981812,170.403264981,
10.0,0.2,10.0,1.1712853908538818,239.154665402,
10.0,0.2,10.0,1.169298529624939,251.476951402,
10.0,0.2,10.0,1.1665700674057007,246.012719158,
10.0,0.5,10.0,1.44877028465271,247.986324545,
10.0,0.5,10.0,1.4475065469741821,243.607837443,
10.0,0.5,10.0,1.444980263710022,160.65005762,
10.0,0.5,10.0,1.4432563781738281,218.287369377,
10.0,0.5,10.0,1.4482383728027344,239.429029065,
10.0,1.0,10.0,1.9223108291625977,209.230808434,
