d,T,K,u,time_simu
1.0,0.1,10.0,1.7704862955011866,199.801415454
1.0,0.1,10.0,1.7700977614269104,195.205207194
1.0,0.1,10.0,1.7701281761899934,199.95054034
1.0,0.1,10.0,1.7708417049320677,193.53583139
1.0,0.1,10.0,1.7699171620997483,197.913191787
2.0,0.1,10.0,3.132806056882132,238.410705268
2.0,0.1,10.0,3.1337438511296862,240.721439645
2.0,0.1,10.0,3.1324653341980477,242.472141761
2.0,0.1,10.0,3.1336971715050583,237.174808442
2.0,0.1,10.0,3.1345017462239446,239.208735646
5.0,0.1,10.0,17.359622869034368,291.710310085
5.0,0.1,10.0,17.356431654155745,289.117517083
5.0,0.1,10.0,17.362798924580336,283.057093436
5.0,0.1,10.0,17.370150516372465,287.297682547
5.0,0.1,10.0,17.359724117627565,289.148221666
10.0,0.1,10.0,300.61381557084934,433.794333587
10.0,0.1,10.0,300.9360684425624,436.115448819
10.0,0.1,10.0,300.82267956991063,434.240624457
10.0,0.1,10.0,301.1905436789427,439.037244092
10.0,0.1,10.0,300.78024705056515,415.025780286
1.0,0.2,10.0,1.7551404615786113,196.883214181
1.0,0.2,10.0,1.7556577097614001,198.747611399
1.0,0.2,10.0,1.7573246988581523,181.256165645
1.0,0.2,10.0,1.7551069483969735,196.049988145
1.0,0.2,10.0,1.7584870798359193,190.337250812
2.0,0.2,10.0,3.0835808709415566,223.819060846
2.0,0.2,10.0,3.083701524640284,242.738254181
2.0,0.2,10.0,3.0840868698684036,242.016190389
2.0,0.2,10.0,3.0846835750273933,244.466096493
2.0,0.2,10.0,3.0850246365441434,241.745070948
5.0,0.2,10.0,16.75239650251323,288.39689312
5.0,0.2,10.0,16.733189177951616,284.916140166
5.0,0.2,10.0,16.711876718220086,286.215992418
5.0,0.2,10.0,16.68516472058206,288.296362154
5.0,0.2,10.0,16.676759156782754,289.244758411
10.0,0.2,10.0,277.93264940211054,437.453173952
10.0,0.2,10.0,277.22661435010895,434.251070326
10.0,0.2,10.0,276.8874466650451,432.01788168
10.0,0.2,10.0,277.7625949580289,433.736435627
10.0,0.2,10.0,276.52954005209136,429.336577294
1.0,0.5,10.0,1.7192747385935587,199.434031687
1.0,0.5,10.0,1.7165839264971212,196.916955164
1.0,0.5,10.0,1.7184642807107788,196.483953762
1.0,0.5,10.0,1.717288290900264,198.056124901
1.0,0.5,10.0,1.7215360209246835,197.300634436
2.0,0.5,10.0,2.9517366740858897,237.402202296
2.0,0.5,10.0,2.949275459372386,237.61080231
2.0,0.5,10.0,2.94757288919786,238.841350633
2.0,0.5,10.0,2.9524509623337805,238.90061882
2.0,0.5,10.0,2.951040151792285,241.592807829
5.0,0.5,10.0,14.86897478770506,284.02013214
5.0,0.5,10.0,14.963388547413485,282.155758992
5.0,0.5,10.0,14.91434180566494,285.223012687
5.0,0.5,10.0,14.854019311969289,286.580867817
5.0,0.5,10.0,14.915090512896793,286.821977494
10.0,0.5,10.0,219.87378579649584,431.262440487
10.0,0.5,10.0,220.05204224208074,431.898367724
10.0,0.5,10.0,218.50691514069143,429.042054903
10.0,0.5,10.0,219.99754370096625,429.753490328
10.0,0.5,10.0,218.87302765236066,425.107925974
1.0,0.1,10.0,1.7699829168452768,192.341331028
1.0,0.1,10.0,1.771209152107015,194.560898659
1.0,0.1,10.0,1.770324109383852,193.760211222
1.0,0.1,10.0,1.769702472991153,179.466116732
1.0,0.1,10.0,1.770226882453189,190.801942355
2.0,0.1,10.0,3.1328571957694846,224.721753506
2.0,0.1,10.0,3.134116735687822,238.294474982
2.0,0.1,10.0,3.1325891811266113,239.876403668
2.0,0.1,10.0,3.1319343438749203,242.674306523
2.0,0.1,10.0,3.13227384026318,241.795036662
5.0,0.1,10.0,17.362620256637562,286.890910629
5.0,0.1,10.0,17.3437669353781,289.474919021
5.0,0.1,10.0,17.353849914558957,286.881660419
5.0,0.1,10.0,17.37078874439708,285.645447002
5.0,0.1,10.0,17.35676315358711,286.714108098
10.0,0.1,10.0,300.7483513558759,430.328927135
10.0,0.1,10.0,300.9058423139934,431.627177663
10.0,0.1,10.0,300.63922440870726,425.315886667
10.0,0.1,10.0,300.7379165536323,429.536384673
10.0,0.1,10.0,300.7646866732797,425.088470454
1.0,0.2,10.0,1.7571857065615193,195.352700168
1.0,0.2,10.0,1.7563689850700666,192.033366364
1.0,0.2,10.0,1.7567692290204777,194.734501457
1.0,0.2,10.0,1.756942409349779,191.278337625
1.0,0.2,10.0,1.75749478217885,194.427974558
2.0,0.2,10.0,3.08413731000392,240.643031002
2.0,0.2,10.0,3.0827273855443282,240.068602264
2.0,0.2,10.0,3.086019773207864,227.619838025
2.0,0.2,10.0,3.0839235214989267,238.149300707
2.0,0.2,10.0,3.083108593079784,236.683622259
5.0,0.2,10.0,16.675271459813786,287.08327428
5.0,0.2,10.0,16.685522615709935,285.371374768
5.0,0.2,10.0,16.707114803787558,288.392161638
5.0,0.2,10.0,16.701711598197637,288.650913089
5.0,0.2,10.0,16.712939538092265,284.236633627
10.0,0.2,10.0,277.5681945450414,422.427740169
10.0,0.2,10.0,277.94211071899093,424.38673506
10.0,0.2,10.0,276.4975907047718,426.626074725
10.0,0.2,10.0,277.4067379562421,428.17308655
10.0,0.2,10.0,277.79375461164614,406.599011029
1.0,0.5,10.0,1.718260101144584,193.338701856
1.0,0.5,10.0,1.7190957125437176,197.043047279
1.0,0.5,10.0,1.7171898707541986,181.796624968
1.0,0.5,10.0,1.7203989067781331,190.84191593
1.0,0.5,10.0,1.7182012970157303,185.821547172
2.0,0.5,10.0,2.9495124333333553,247.320082006
2.0,0.5,10.0,2.958071452338234,236.23682097
2.0,0.5,10.0,2.9535091757606,241.178162879
2.0,0.5,10.0,2.941184745923161,244.866243885
2.0,0.5,10.0,2.9491617455118204,239.327073663
5.0,0.5,10.0,14.865711581188943,284.668026585
5.0,0.5,10.0,14.874243142531023,284.734284051
5.0,0.5,10.0,14.863956575185446,285.129919231
5.0,0.5,10.0,14.89489868827933,286.651220203
5.0,0.5,10.0,14.846477909492654,287.460674945
10.0,0.5,10.0,219.0032002444993,428.658820637
10.0,0.5,10.0,220.57432953633105,431.360017775
10.0,0.5,10.0,215.47480600284092,428.217930315
10.0,0.5,10.0,218.46387354943042,429.967832066
10.0,0.5,10.0,218.71999165088477,420.75802067
