d,T,N,u,time_simu,ref_value
5.0,0.5,10.0,14.490878105163574,42.930763397,15.153514863482872
5.0,0.5,10.0,14.208837509155273,44.116104268,15.153514863482872
5.0,0.5,10.0,14.217520713806152,42.838166471,15.153514863482872
5.0,0.5,10.0,14.188641548156738,43.51925994,15.153514863482872
5.0,0.5,10.0,14.154580116271973,43.287804223,15.153514863482872
10.0,0.5,10.0,201.78562927246094,44.948258718,229.62901271779626
10.0,0.5,10.0,201.42140197753906,44.180806998,229.62901271779626
10.0,0.5,10.0,201.51943969726562,43.922316286,229.62901271779626
10.0,0.5,10.0,201.39093017578125,43.836509708,229.62901271779626
10.0,0.5,10.0,202.105712890625,44.065795663,229.62901271779626
