d,T,K,u,time_simu
1.0,0.2,10.0,1.1430278754130727,22.266167076
1.0,0.2,10.0,1.1429654392497532,22.234272439
1.0,0.2,10.0,1.1426481825361987,22.287215137
1.0,0.2,10.0,1.1425581165981187,22.23176684
1.0,0.2,10.0,1.1430406433234128,22.617404324
1.0,0.5,10.0,1.3708736007171958,22.301733816
1.0,0.5,10.0,1.3698957913257503,22.661499443
1.0,0.5,10.0,1.3699053754713144,21.928560492
1.0,0.5,10.0,1.368083968727695,22.592433299
1.0,0.5,10.0,1.369982246349463,23.459802886
1.0,1.0,10.0,1.750019872703989,21.174323307
1.0,1.0,10.0,1.751680065393468,23.399015946
1.0,1.0,10.0,1.7494565366564658,21.093302357
1.0,1.0,10.0,1.7417302978400644,22.150878874
1.0,1.0,10.0,1.7488475560208476,23.545601955
2.0,0.2,10.0,1.1661464264949943,26.192243419
2.0,0.2,10.0,1.1652477475269463,25.856364328
2.0,0.2,10.0,1.1650332842283144,25.414942006
2.0,0.2,10.0,1.164859632826363,26.697187421
2.0,0.2,10.0,1.1661536778702786,25.724215283
2.0,0.5,10.0,1.4341334526000238,27.333253037
2.0,0.5,10.0,1.4321326934440028,26.82441954
2.0,0.5,10.0,1.4348760768260018,27.126638482
2.0,0.5,10.0,1.4354569895089113,28.228858095
2.0,0.5,10.0,1.4324960194603793,27.315002981
2.0,1.0,10.0,1.8906516548803063,25.852541261
2.0,1.0,10.0,1.8842956333014111,25.629611646
2.0,1.0,10.0,1.8882303063716983,25.622576484
2.0,1.0,10.0,1.8924987192637035,24.57935652
2.0,1.0,10.0,1.8871770264401093,26.117813789
5.0,0.2,10.0,1.1674818001999567,52.524459217
5.0,0.2,10.0,1.167205105880721,53.824334759
5.0,0.2,10.0,1.1678946659129645,53.506833632
5.0,0.2,10.0,1.1668896035508924,53.63613246
5.0,0.2,10.0,1.1673371936422174,54.786309496
5.0,0.5,10.0,1.4353821269957576,54.476670517
5.0,0.5,10.0,1.4387114696791614,53.355329976
5.0,0.5,10.0,1.4414672151997379,53.97927518
5.0,0.5,10.0,1.4360411119377798,53.742055397
5.0,0.5,10.0,1.4377498458127822,52.342686292
5.0,1.0,10.0,1.8958343704194252,53.797161687
5.0,1.0,10.0,1.8946167693823184,52.801056215
5.0,1.0,10.0,1.88836322428575,54.423957164
5.0,1.0,10.0,1.9048247146086408,54.490046189
5.0,1.0,10.0,1.8895051381441643,54.412451955
10.0,0.2,10.0,1.1646969768547322,74.822284631
10.0,0.2,10.0,1.1642298496567913,74.774030203
10.0,0.2,10.0,1.1645127615131756,73.41193073
10.0,0.2,10.0,1.1646352235928878,72.80924021
10.0,0.2,10.0,1.1651472224081312,76.250069265
10.0,0.5,10.0,1.4279731991103175,75.198527048
10.0,0.5,10.0,1.4317362866596373,73.255589799
10.0,0.5,10.0,1.4303518678249585,73.096218691
10.0,0.5,10.0,1.4335723011099095,73.404931543
10.0,0.5,10.0,1.4314253904169698,77.246023155
10.0,1.0,10.0,1.87913953053549,75.369257862
10.0,1.0,10.0,1.8807593168387917,72.970590881
10.0,1.0,10.0,1.8818776846613106,73.979305762
10.0,1.0,10.0,1.8804096949347637,73.230795726
10.0,1.0,10.0,1.890549154275325,75.488058555
