d,T,K,u,time_simu
1.0,0.2,10.0,0.9995877560551404,0.020687858
1.0,0.2,10.0,0.9995669092660946,0.015323688
1.0,0.2,10.0,0.9995824966593373,0.016157396
1.0,0.2,10.0,0.9995924235177911,0.017664603
1.0,0.2,10.0,0.9996185034886459,0.013581001
1.0,0.5,10.0,0.9990991686903095,0.01887119
1.0,0.5,10.0,0.9992130091653585,0.011785745
1.0,0.5,10.0,0.9993401914339445,0.015783166
1.0,0.5,10.0,0.9993299867260709,0.016231005
1.0,0.5,10.0,0.9992657078440765,0.006571865
1.0,1.0,10.0,0.9997965451577093,0.019044126
1.0,1.0,10.0,0.9988928924709705,0.006701824
1.0,1.0,10.0,0.9990052762893408,0.017226498
1.0,1.0,10.0,0.9997819175696276,0.006642063
1.0,1.0,10.0,0.9992952727555954,0.016916446
2.0,0.2,10.0,0.9991886644407232,0.018709021
2.0,0.2,10.0,0.9991654710963972,0.008199908
2.0,0.2,10.0,0.999135717402411,0.007409721
2.0,0.2,10.0,0.9992011135220716,0.012598206
2.0,0.2,10.0,0.9991823777832717,0.010302872
2.0,0.5,10.0,0.9985137213261919,0.018959247
2.0,0.5,10.0,0.9986135587982976,0.009162814
2.0,0.5,10.0,0.9982875283289716,0.00688783
2.0,0.5,10.0,0.9985384941172801,0.007380079
2.0,0.5,10.0,0.9984565307033967,0.00720535
2.0,1.0,10.0,0.9986367519664062,0.021074725
2.0,1.0,10.0,0.9988616988346278,0.009241691
2.0,1.0,10.0,0.9984022107396447,0.008869262
2.0,1.0,10.0,0.9979394531036744,0.018297451
2.0,1.0,10.0,0.9981760290708818,0.013248677
5.0,0.2,10.0,0.9979840035925743,0.018358229
5.0,0.2,10.0,0.9979350013766117,0.010314877
5.0,0.2,10.0,0.9979189854963676,0.013120866
5.0,0.2,10.0,0.9979295843108773,0.009710338
5.0,0.2,10.0,0.9979217459642256,0.013970004
5.0,0.5,10.0,0.9961917137337145,0.012173768
5.0,0.5,10.0,0.9962365689546815,0.008864769
5.0,0.5,10.0,0.9964352273278271,0.008083562
5.0,0.5,10.0,0.9962323607719475,0.020239761
5.0,0.5,10.0,0.9961246023525928,0.008852939
5.0,1.0,10.0,0.9943767849821284,0.018572975
5.0,1.0,10.0,0.9978077139925619,0.019210502
5.0,1.0,10.0,0.9957364206329,0.019011112
5.0,1.0,10.0,0.9968676076541392,0.010306793
5.0,1.0,10.0,0.9952741329953257,0.009987064
10.0,0.2,10.0,0.995854613226639,0.019201231
10.0,0.2,10.0,0.9958717951450554,0.012338946
10.0,0.2,10.0,0.9959705137126377,0.019902909
10.0,0.2,10.0,0.9958609057703592,0.012057346
10.0,0.2,10.0,0.9959233669360723,0.019686309
10.0,0.5,10.0,0.9923987993127427,0.018161226
10.0,0.5,10.0,0.9926360244416499,0.02711483
10.0,0.5,10.0,0.992425688908866,0.026139135
10.0,0.5,10.0,0.9927162625991981,0.019635189
10.0,0.5,10.0,0.9925607248093866,0.012359877
10.0,1.0,10.0,0.9894124003519748,0.016202254
10.0,1.0,10.0,0.9917547767422719,0.014215339
10.0,1.0,10.0,0.9907639846567287,0.014777447
10.0,1.0,10.0,0.9899722686337328,0.02253063
10.0,1.0,10.0,0.9940276947035822,0.013284177
