d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.7530117469856734,96.530950022,1.758206593371606
1.0,0.2,10.0,1.7329865641149538,96.621464176,1.758206593371606
1.0,0.2,10.0,1.7727187839030727,126.334508718,1.758206593371606
1.0,0.2,10.0,1.7340913859659244,127.017374773,1.758206593371606
1.0,0.2,10.0,1.725533729289831,108.827428545,1.758206593371606
1.0,0.5,10.0,1.711447368905399,101.432852737,1.722275707108827
1.0,0.5,10.0,1.6946016624180156,98.716636759,1.722275707108827
1.0,0.5,10.0,1.6965254001701406,93.290771618,1.722275707108827
1.0,0.5,10.0,1.717794170337722,89.603656683,1.722275707108827
1.0,0.5,10.0,1.7163171011802822,88.171809172,1.722275707108827
1.0,1.0,10.0,1.5694371064751758,84.015764679,1.66922524144644
1.0,1.0,10.0,1.6613775579054209,82.752719077,1.66922524144644
1.0,1.0,10.0,1.6296542074118052,81.46269913,1.66922524144644
1.0,1.0,10.0,1.6414763431605353,80.21975948,1.66922524144644
1.0,1.0,10.0,1.6442921199400415,79.082727062,1.66922524144644
2.0,0.2,10.0,3.0588040204615914,80.886288828,3.0912904249753876
2.0,0.2,10.0,3.1884146521975096,81.098950282,3.0912904249753876
2.0,0.2,10.0,3.0713210856656663,82.290372464,3.0912904249753876
2.0,0.2,10.0,3.031749203125089,82.043234246,3.0912904249753876
2.0,0.2,10.0,3.079500754639686,81.393617727,3.0912904249753876
2.0,0.5,10.0,3.1037404211151114,81.1393884,2.96623361129721
2.0,0.5,10.0,3.020456956303894,81.189051425,2.96623361129721
2.0,0.5,10.0,3.0757797426171765,83.495719286,2.96623361129721
2.0,0.5,10.0,2.9050935656126824,83.343044871,2.96623361129721
2.0,0.5,10.0,2.915973749981708,79.572890132,2.96623361129721
2.0,1.0,10.0,2.838953919113005,79.092197003,2.7863129066819248
2.0,1.0,10.0,2.6762105569693313,81.699492998,2.7863129066819248
2.0,1.0,10.0,2.6715509814034903,79.671398282,2.7863129066819248
2.0,1.0,10.0,2.7476201671101634,79.594296652,2.7863129066819248
2.0,1.0,10.0,2.7087057578795575,79.157654059,2.7863129066819248
5.0,0.2,10.0,16.363296061992926,81.07267567,16.801556694196968
5.0,0.2,10.0,16.7148949737009,81.499274299,16.801556694196968
5.0,0.2,10.0,15.883314533900515,79.81247545,16.801556694196968
5.0,0.2,10.0,16.722288164308743,77.029653909,16.801556694196968
5.0,0.2,10.0,16.61346525118121,77.211123821,16.801556694196968
5.0,0.5,10.0,16.04257247121961,76.338464511,15.153514863482872
5.0,0.5,10.0,14.986058621200911,75.753603593,15.153514863482872
5.0,0.5,10.0,14.442965203272815,75.843139888,15.153514863482872
5.0,0.5,10.0,14.78945505856447,74.873454821,15.153514863482872
5.0,0.5,10.0,13.635400870606075,76.010006319,15.153514863482872
5.0,1.0,10.0,12.041747271886207,74.480973267,12.959096286561797
5.0,1.0,10.0,10.54033038942777,74.097431729,12.959096286561797
5.0,1.0,10.0,11.223073059080672,77.359709874,12.959096286561797
5.0,1.0,10.0,12.16289984351935,78.921075214,12.959096286561797
5.0,1.0,10.0,11.935188313658621,77.235921302,12.959096286561797
10.0,0.2,10.0,116.27491693776865,73.612538107,282.29230734831486
10.0,0.2,10.0,121.91019029789696,72.200344288,282.29230734831486
10.0,0.2,10.0,117.21018487134891,71.788951901,282.29230734831486
10.0,0.2,10.0,120.7213189192894,72.840321959,282.29230734831486
10.0,0.2,10.0,125.71190072449004,71.425240489,282.29230734831486
10.0,0.5,10.0,99.1437683673091,72.016966378,229.62901271779626
10.0,0.5,10.0,93.9893285472968,72.655863104,229.62901271779626
10.0,0.5,10.0,101.50681654849697,71.977324299,229.62901271779626
10.0,0.5,10.0,98.45993947651901,72.363126909,229.62901271779626
10.0,0.5,10.0,97.95334657928375,72.222031495,229.62901271779626
10.0,1.0,10.0,70.05748158257197,73.25957182,167.93817656437977
10.0,1.0,10.0,74.08450247514047,72.544315121,167.93817656437977
10.0,1.0,10.0,64.12090301484719,72.23298504,167.93817656437977
10.0,1.0,10.0,58.76139507852243,73.069748794,167.93817656437977
10.0,1.0,10.0,60.078249741876945,71.537818188,167.93817656437977
