d,T,N,u,time_simu,ref_value
1.0,0.5,10.0,1.469547152519226,21.981325571,
1.0,0.5,10.0,1.4694550037384033,21.393840063,
1.0,0.5,10.0,1.4695554971694946,21.299413105,
1.0,0.5,10.0,1.469447135925293,21.404416149,
1.0,0.5,10.0,1.4694832563400269,21.618242939,
2.0,0.5,10.0,1.5949287414550781,22.173176587,
2.0,0.5,10.0,1.5948628187179565,22.696636298,
2.0,0.5,10.0,1.5950274467468262,22.320996982,
2.0,0.5,10.0,1.594796895980835,21.901678265,
2.0,0.5,10.0,1.594833254814148,22.147482963,
5.0,0.5,10.0,1.6187809705734253,22.356229183,
5.0,0.5,10.0,1.6186026334762573,21.789482595,
5.0,0.5,10.0,1.6187173128128052,22.333184133,
5.0,0.5,10.0,1.6189074516296387,22.337078075,
5.0,0.5,10.0,1.61844003200531,21.994738363,
10.0,0.5,10.0,1.6093087196350098,22.727810146,
10.0,0.5,10.0,1.6091943979263306,23.330696191,
10.0,0.5,10.0,1.6090434789657593,22.511155437,
10.0,0.5,10.0,1.6088825464248657,23.784460923,
10.0,0.5,10.0,1.6089146137237549,22.874436889,
1.0,1.0,10.0,2.0494444370269775,21.499192286,
1.0,1.0,10.0,2.049474000930786,21.178849537,
1.0,1.0,10.0,2.049323081970215,21.536962183,
1.0,1.0,10.0,2.0492539405822754,21.6192004,
1.0,1.0,10.0,2.0491552352905273,22.14976183,
2.0,1.0,10.0,2.468203544616699,21.892002739,
2.0,1.0,10.0,2.468130111694336,21.792931408,
2.0,1.0,10.0,2.467730760574341,22.313677023,
2.0,1.0,10.0,2.468841314315796,22.084553234,
2.0,1.0,10.0,2.4686241149902344,21.436886061,
5.0,1.0,10.0,2.5604662895202637,22.166093891,
5.0,1.0,10.0,2.560913324356079,21.760063282,
5.0,1.0,10.0,2.5602471828460693,21.909901942,
5.0,1.0,10.0,2.5608630180358887,21.955256476,
5.0,1.0,10.0,2.5605788230895996,22.713596712,
10.0,1.0,10.0,2.530858039855957,22.233148441,
10.0,1.0,10.0,2.529054641723633,22.042870951,
10.0,1.0,10.0,2.5302734375,22.087090954,
10.0,1.0,10.0,2.5321264266967773,21.852496634,
10.0,1.0,10.0,2.527684211730957,23.160716748,
