d,T,N,u,time_simu,ref_value
10.0,0.5,10.0,0.9917033910751343,35.698087179,
10.0,0.5,10.0,0.9923654198646545,35.384955415,
10.0,0.5,10.0,0.9918419122695923,35.376488137,
10.0,0.5,10.0,0.9922090768814087,35.662835401,
1.0,1.0,10.0,0.9996752738952637,32.277476341,
1.0,1.0,10.0,0.9989621043205261,32.186088453,
1.0,1.0,10.0,0.999563992023468,31.772799825,
1.0,1.0,10.0,0.99924635887146,30.739145614,
1.0,1.0,10.0,0.999250054359436,31.053188031,
2.0,1.0,10.0,0.9983404874801636,31.100557836,
2.0,1.0,10.0,0.9983840584754944,30.621198905,
2.0,1.0,10.0,0.9982999563217163,30.371555289,
2.0,1.0,10.0,0.998323917388916,30.429399907,
2.0,1.0,10.0,0.9981580972671509,30.631733074,
5.0,1.0,10.0,0.995597779750824,34.874264897,
5.0,1.0,10.0,0.994936466217041,34.422191073,
5.0,1.0,10.0,0.9958993792533875,35.823940586,
5.0,1.0,10.0,0.9957349300384521,34.862705788,
5.0,1.0,10.0,0.9964184761047363,35.623315686,
10.0,1.0,10.0,0.9901108741760254,37.441294704,
10.0,1.0,10.0,0.9936657547950745,37.426558179,
10.0,1.0,10.0,0.9908040761947632,38.25306948,
10.0,1.0,10.0,0.9907612800598145,38.222209165,
10.0,1.0,10.0,0.9871584177017212,35.400142524,
1.0,0.2,10.0,0.9996350407600403,31.630266717,
1.0,0.2,10.0,0.9997881650924683,33.454015455,
1.0,0.2,10.0,0.9996235966682434,32.116037431,
1.0,0.2,10.0,0.999722957611084,32.889398922,
1.0,0.2,10.0,0.999601423740387,32.163910729,
2.0,0.2,10.0,0.9942244291305542,31.393511862,
2.0,0.2,10.0,0.9944815635681152,31.012800188,
2.0,0.2,10.0,0.9940757751464844,30.885851892,
2.0,0.2,10.0,0.999374270439148,31.811500221,
2.0,0.2,10.0,0.9994035363197327,30.663108562,
5.0,0.2,10.0,0.9975793957710266,35.613004867,
5.0,0.2,10.0,0.9981241822242737,35.780388727,
5.0,0.2,10.0,0.9985399842262268,36.26147349,
5.0,0.2,10.0,0.9981313347816467,35.332307062,
5.0,0.2,10.0,0.9977346658706665,36.999893224,
10.0,0.2,10.0,0.9955825805664062,35.942645806,
10.0,0.2,10.0,0.9956430196762085,35.747525373,
10.0,0.2,10.0,0.9956443309783936,36.114162371,
10.0,0.2,10.0,0.9955553412437439,35.573902738,
10.0,0.2,10.0,0.9966095685958862,35.402910342,
1.0,0.5,10.0,0.9991148114204407,33.634460257,
1.0,0.5,10.0,0.9990519285202026,32.674184799,
1.0,0.5,10.0,0.9993675947189331,33.669465465,
1.0,0.5,10.0,0.9992928504943848,32.042629514,
1.0,0.5,10.0,0.9995011687278748,31.095774601,
2.0,0.5,10.0,0.9981429576873779,30.845658871,
2.0,0.5,10.0,0.998590350151062,33.205471102,
2.0,0.5,10.0,0.9985684752464294,31.771257709,
2.0,0.5,10.0,0.9984489679336548,31.672103786,
2.0,0.5,10.0,0.9984080195426941,31.273630436,
5.0,0.5,10.0,0.9960387945175171,35.934541948,
5.0,0.5,10.0,0.996758222579956,35.826906548,
5.0,0.5,10.0,0.996019184589386,35.398834218,
5.0,0.5,10.0,0.9962315559387207,35.873734544,
5.0,0.5,10.0,0.9966618418693542,35.448141947,
10.0,0.5,10.0,0.992534339427948,35.536008718,
10.0,0.5,10.0,0.992009699344635,35.823419244,
10.0,0.5,10.0,0.9914316534996033,35.605103558,
10.0,0.5,10.0,0.9921315312385559,36.081197806,
10.0,0.5,10.0,0.9919769167900085,35.666744214,
1.0,1.0,10.0,0.9990038871765137,31.403666818,
1.0,1.0,10.0,0.999025821685791,33.146719799,
1.0,1.0,10.0,0.9990607500076294,31.728240861,
1.0,1.0,10.0,0.9991145730018616,31.737729035,
1.0,1.0,10.0,0.9999406337738037,31.25093605,
2.0,1.0,10.0,0.9987629652023315,31.531956279,
2.0,1.0,10.0,0.9989945888519287,31.531635772,
2.0,1.0,10.0,0.99861741065979,31.075681305,
2.0,1.0,10.0,0.9981813430786133,31.176278666,
2.0,1.0,10.0,0.9988694787025452,31.225881686,
5.0,1.0,10.0,0.995735764503479,35.279171353,
5.0,1.0,10.0,0.9962981939315796,35.554566903,
5.0,1.0,10.0,0.9930405616760254,35.555914144,
5.0,1.0,10.0,0.9948268532752991,35.964222264,
5.0,1.0,10.0,0.9952879548072815,35.523250551,
10.0,1.0,10.0,0.9896748661994934,35.645299902,
10.0,1.0,10.0,0.9913128614425659,35.68953157,
10.0,1.0,10.0,0.9865230917930603,35.657613287,
10.0,1.0,10.0,0.9928015470504761,36.259378011,
10.0,1.0,10.0,0.9908862113952637,35.771204541,
