d,T,K,u,time_simu
1.0,0.5,10.0,1.7215007736551826,174.109517259
1.0,0.5,10.0,1.716876603155777,178.139104136
2.0,0.5,10.0,2.9536131968492665,218.124543893
2.0,0.5,10.0,2.946093425212593,222.16164259
2.0,0.5,10.0,2.943665854501916,218.466962817
2.0,0.5,10.0,2.941067334530256,221.916057171
2.0,0.5,10.0,2.9436077145850383,203.665597695
5.0,0.5,10.0,14.934472580577312,261.831837228
5.0,0.5,10.0,14.920377508123117,268.18809626
5.0,0.5,10.0,14.911288372719497,264.940943855
5.0,0.5,10.0,14.834421333189558,280.279454632
5.0,0.5,10.0,14.915195905015285,256.967826243
10.0,0.5,10.0,218.70173944843236,402.47384276
10.0,0.5,10.0,217.36389025975265,401.061730179
10.0,0.5,10.0,218.5875982396246,399.954991488
10.0,0.5,10.0,218.54350683763025,394.760552491
10.0,0.5,10.0,220.76322406969217,393.03836857
1.0,0.1,10.0,1.7700859648301444,180.412833003
1.0,0.1,10.0,1.7704704527509159,187.833759142
1.0,0.1,10.0,1.7699820754047293,174.5276377
1.0,0.1,10.0,1.7706451805206491,173.235799672
1.0,0.1,10.0,1.769733157252911,160.945182679
2.0,0.1,10.0,3.133880453946031,204.784981714
2.0,0.1,10.0,3.1328275492668642,207.720462539
2.0,0.1,10.0,3.134622266523001,222.550369606
2.0,0.1,10.0,3.132693392771391,208.571855064
2.0,0.1,10.0,3.13545805480959,215.002620123
5.0,0.1,10.0,17.371395902452054,255.653424218
5.0,0.1,10.0,17.359442073772236,260.89113707
5.0,0.1,10.0,17.347650838961105,241.031146651
5.0,0.1,10.0,17.374309815862617,254.284001724
5.0,0.1,10.0,17.34625686110822,259.027750009
10.0,0.1,10.0,300.7558068613836,386.594670568
10.0,0.1,10.0,301.2852781092696,389.417121907
10.0,0.1,10.0,301.0803034884619,386.131283174
10.0,0.1,10.0,300.7685563728527,409.816156939
10.0,0.1,10.0,301.00230429371226,394.326218877
1.0,0.2,10.0,1.7573010053931482,181.597882705
1.0,0.2,10.0,1.756222593606365,170.336405178
1.0,0.2,10.0,1.7568455401050722,180.119677168
1.0,0.2,10.0,1.7561578732203462,176.796243318
1.0,0.2,10.0,1.7565288717343157,169.814260704
2.0,0.2,10.0,3.085228610154051,231.778686271
2.0,0.2,10.0,3.0849770853044713,238.348717317
2.0,0.2,10.0,3.0835232062951397,238.181319339
2.0,0.2,10.0,3.082149986696067,234.609674492
2.0,0.2,10.0,3.0871231179644143,223.160549486
5.0,0.2,10.0,16.6926747140137,284.820316647
5.0,0.2,10.0,16.702948049349562,285.73310793
5.0,0.2,10.0,16.666265192714476,284.218162109
5.0,0.2,10.0,16.68834261875361,286.00197357
5.0,0.2,10.0,16.68912375540078,285.857048559
10.0,0.2,10.0,277.7219393365345,427.632267949
10.0,0.2,10.0,276.7714430588254,428.491341854
10.0,0.2,10.0,277.1014698785313,409.394611287
10.0,0.2,10.0,277.20859433782704,430.707017865
10.0,0.2,10.0,277.7309335859219,431.598305158
1.0,0.5,10.0,1.7193149894176956,195.925836624
1.0,0.5,10.0,1.719838729114302,195.382138032
1.0,0.5,10.0,1.7158478613498767,195.006738811
1.0,0.5,10.0,1.7172421047692084,196.338557444
1.0,0.5,10.0,1.7202782397159948,195.048180323
2.0,0.5,10.0,2.9422650627650224,243.151564194
2.0,0.5,10.0,2.953424725893061,242.613663425
2.0,0.5,10.0,2.9499495031932716,238.518852925
2.0,0.5,10.0,2.962966165154076,240.279580595
2.0,0.5,10.0,2.951692749917037,233.703565253
5.0,0.5,10.0,14.961423846503793,283.873446038
5.0,0.5,10.0,14.909565879725582,288.760504617
5.0,0.5,10.0,14.859051254231089,287.236897449
5.0,0.5,10.0,14.96571889977532,284.121203918
5.0,0.5,10.0,14.903148850024932,287.209095762
10.0,0.5,10.0,219.4598605797752,437.449886539
10.0,0.5,10.0,217.18529546344368,431.563510507
10.0,0.5,10.0,219.73716283405304,432.254298594
10.0,0.5,10.0,222.01515283307444,431.402095966
10.0,0.5,10.0,217.58230998860418,434.355781886
