d,T,N,u,time_simu,ref_value
1.0,0.1,10.0,1.7671761512756348,69.746349696,1.7709573870444286
1.0,0.1,10.0,1.765385627746582,66.073979029,1.7709573870444286
1.0,0.1,10.0,1.7665600776672363,66.026663153,1.7709573870444286
1.0,0.1,10.0,1.769546389579773,64.90080137,1.7709573870444286
1.0,0.1,10.0,1.7657121419906616,66.189553242,1.7709573870444286
2.0,0.1,10.0,3.1223647594451904,67.018425524,3.1362900667272298
2.0,0.1,10.0,3.121614933013916,65.938199021,3.1362900667272298
2.0,0.1,10.0,3.11783504486084,63.76041264,3.1362900667272298
2.0,0.1,10.0,3.1221683025360107,63.547782083,3.1362900667272298
2.0,0.1,10.0,3.118805408477783,63.734327704,3.1362900667272298
5.0,0.1,10.0,17.19766616821289,67.637095355,17.41969538820611
5.0,0.1,10.0,17.199312210083008,63.2215054,17.41969538820611
5.0,0.1,10.0,17.162229537963867,62.225099333,17.41969538820611
5.0,0.1,10.0,17.195005416870117,62.217826383,17.41969538820611
5.0,0.1,10.0,17.186670303344727,62.178765532,17.41969538820611
10.0,0.1,10.0,295.8756408691406,64.546175671,303.4457874178892
10.0,0.1,10.0,295.9549865722656,65.891647371,303.4457874178892
10.0,0.1,10.0,295.95440673828125,64.768151842,303.4457874178892
10.0,0.1,10.0,295.89605712890625,62.892031011,303.4457874178892
10.0,0.1,10.0,295.85321044921875,67.587644171,303.4457874178892
1.0,0.2,10.0,1.7469992637634277,55.550094013,1.758206593371606
1.0,0.2,10.0,1.750605821609497,55.478423764,1.758206593371606
1.0,0.2,10.0,1.7515705823898315,53.192021892,1.758206593371606
1.0,0.2,10.0,1.7494795322418213,54.021591368,1.758206593371606
1.0,0.2,10.0,1.7491642236709595,54.778874828,1.758206593371606
2.0,0.2,10.0,3.056849479675293,55.593355612,3.0912904249753876
2.0,0.2,10.0,3.0694375038146973,55.187278974,3.0912904249753876
2.0,0.2,10.0,3.0604217052459717,55.102611947,3.0912904249753876
2.0,0.2,10.0,3.057936668395996,53.814266473,3.0912904249753876
2.0,0.2,10.0,3.0614116191864014,53.818368493,3.0912904249753876
5.0,0.2,10.0,16.39104461669922,54.689922356,16.801556694196968
5.0,0.2,10.0,16.38838768005371,54.021974449,16.801556694196968
5.0,0.2,10.0,16.388885498046875,53.049560582,16.801556694196968
5.0,0.2,10.0,16.38239288330078,53.269306028,16.801556694196968
5.0,0.2,10.0,16.380786895751953,52.734207923,16.801556694196968
10.0,0.2,10.0,268.464599609375,55.327333582,282.29230734831486
10.0,0.2,10.0,268.29937744140625,55.413214358,282.29230734831486
10.0,0.2,10.0,268.140625,56.128788434,282.29230734831486
10.0,0.2,10.0,268.38116455078125,55.067073548,282.29230734831486
10.0,0.2,10.0,268.27520751953125,54.05568928,282.29230734831486
1.0,0.5,10.0,1.7023849487304688,49.329997969,1.722275707108827
1.0,0.5,10.0,1.7041488885879517,48.923793769,1.722275707108827
1.0,0.5,10.0,1.6982407569885254,49.063739049,1.722275707108827
1.0,0.5,10.0,1.699680209159851,48.511519169,1.722275707108827
1.0,0.5,10.0,1.7074259519577026,47.795002764,1.722275707108827
2.0,0.5,10.0,2.8897974491119385,48.598151073,2.96623361129721
2.0,0.5,10.0,2.8984251022338867,48.716217471,2.96623361129721
2.0,0.5,10.0,2.895901679992676,48.808699456,2.96623361129721
2.0,0.5,10.0,2.8802812099456787,48.615414183,2.96623361129721
2.0,0.5,10.0,2.8851478099823,49.288980333,2.96623361129721
