T,N,d,batch_size,K,u,time simu,ref_value
0.2,2.0,5.0,10.0,3.0,6.258358001708984,19.037232889,16.801556694196968
0.2,2.0,5.0,10.0,3.0,8.076444625854492,19.030631288,16.801556694196968
0.2,2.0,5.0,10.0,3.0,7.170876979827881,19.148780166,16.801556694196968
0.2,2.0,5.0,10.0,3.0,7.175137042999268,19.032392416,16.801556694196968
0.2,2.0,5.0,10.0,3.0,6.067349910736084,19.056962893,16.801556694196968
0.2,2.0,5.0,100.0,3.0,15.319866180419922,19.167128288,16.801556694196968
0.2,2.0,5.0,100.0,3.0,15.279894828796387,19.155810064,16.801556694196968
0.2,2.0,5.0,100.0,3.0,15.021026611328125,19.201170091,16.801556694196968
0.2,2.0,5.0,100.0,3.0,14.159178733825684,19.3262687,16.801556694196968
0.2,2.0,5.0,100.0,3.0,14.389375686645508,19.194805184,16.801556694196968
0.2,2.0,5.0,1000.0,3.0,15.632196426391602,19.253840526,16.801556694196968
0.2,2.0,5.0,1000.0,3.0,16.038616180419922,19.225280226,16.801556694196968
0.2,2.0,5.0,1000.0,3.0,16.200502395629883,19.356301413,16.801556694196968
0.2,2.0,5.0,1000.0,3.0,16.173038482666016,19.279284369,16.801556694196968
0.2,2.0,5.0,1000.0,3.0,16.152565002441406,19.330723686,16.801556694196968
0.2,2.0,5.0,10000.0,3.0,16.56404685974121,21.23221739,16.801556694196968
0.2,2.0,5.0,10000.0,3.0,16.365976333618164,20.833693619,16.801556694196968
0.2,2.0,5.0,10000.0,3.0,16.527374267578125,20.920051605,16.801556694196968
0.2,2.0,5.0,10000.0,3.0,16.670438766479492,20.842210183,16.801556694196968
0.2,2.0,5.0,10000.0,3.0,16.863985061645508,20.931359555,16.801556694196968
