d,T,K,u,time_simu
1.0,0.2,10.0,1.7589020473606471,0.107590957
1.0,0.2,10.0,1.7567090411310384,0.104624993
1.0,0.2,10.0,1.7560539917087932,0.111539213
1.0,0.2,10.0,1.7590792686375736,0.121846354
1.0,0.2,10.0,1.7595483838145076,0.123999992
2.0,0.2,10.0,3.090170503470823,0.121222278
2.0,0.2,10.0,3.0917128732098065,0.115113883
2.0,0.2,10.0,3.0876989140199544,0.115121633
2.0,0.2,10.0,3.087877016586641,0.116212666
2.0,0.2,10.0,3.0866008223739883,0.119556597
5.0,0.2,10.0,16.783015219255013,0.125559813
5.0,0.2,10.0,16.874449538206157,0.139291872
5.0,0.2,10.0,16.93905466114589,0.130440254
5.0,0.2,10.0,17.011209106968508,0.109083218
5.0,0.2,10.0,16.823115118132378,0.094141654
10.0,0.2,10.0,268.9462209167521,0.136148301
10.0,0.2,10.0,278.76284636108585,0.118217355
10.0,0.2,10.0,275.23736903622586,0.123115437
10.0,0.2,10.0,273.22385405979026,0.137008586
10.0,0.2,10.0,269.5595790318556,0.123953972
1.0,0.5,10.0,1.7269115518927876,0.076385398
1.0,0.5,10.0,1.7187509467489432,0.076635436
1.0,0.5,10.0,1.721480770018507,0.075714741
1.0,0.5,10.0,1.7232757263255924,0.076384337
1.0,0.5,10.0,1.7216298888718877,0.075408243
2.0,0.5,10.0,2.9754544678045254,0.078458076
2.0,0.5,10.0,2.969084793584299,0.099762201
2.0,0.5,10.0,2.9717525113559553,0.084640659
2.0,0.5,10.0,2.964374348750893,0.0775391
2.0,0.5,10.0,2.9764083890216706,0.084099952
5.0,0.5,10.0,15.575626289822356,0.110638119
5.0,0.5,10.0,15.300039630690174,0.123551414
5.0,0.5,10.0,14.801631260992568,0.117456379
5.0,0.5,10.0,14.669018293586639,0.109756503
5.0,0.5,10.0,14.982367645478304,0.094428293
10.0,0.5,10.0,204.16346533274407,0.144557502
10.0,0.5,10.0,215.71516525080557,0.152479246
10.0,0.5,10.0,210.55445915953854,0.148903796
10.0,0.5,10.0,323.62257426308565,0.147087398
10.0,0.5,10.0,228.19431015078723,0.125335104
1.0,1.0,10.0,1.671460478291971,0.075989789
1.0,1.0,10.0,1.6675833876018744,0.102369487
1.0,1.0,10.0,1.66755429221368,0.104156107
1.0,1.0,10.0,1.6702656112296568,0.076871165
1.0,1.0,10.0,1.658947646481986,0.075523503
2.0,1.0,10.0,2.749568326571311,0.120216924
2.0,1.0,10.0,2.7973855801169654,0.079934407
2.0,1.0,10.0,2.794097338970829,0.117120401
2.0,1.0,10.0,2.785268089141976,0.103749018
2.0,1.0,10.0,2.7783201264361868,0.096509091
5.0,1.0,10.0,13.408113674414693,0.093405608
5.0,1.0,10.0,13.140234989894688,0.115007813
5.0,1.0,10.0,12.48303638076557,0.092854022
5.0,1.0,10.0,12.790772744136593,0.107215558
5.0,1.0,10.0,12.626290962860033,0.116725133
10.0,1.0,10.0,129.9746993216781,0.141621979
10.0,1.0,10.0,159.3761758047146,0.142390894
10.0,1.0,10.0,143.17208285700195,0.149668762
10.0,1.0,10.0,184.2655130692037,0.159536345
10.0,1.0,10.0,166.59987831406403,0.142802643
