d,T,K,u,time_simu
1.0,0.2,10.0,1.7575060729437884,184.729172089
1.0,0.2,10.0,1.7561581311377656,188.229096795
1.0,0.2,10.0,1.7564210561281342,194.860400753
1.0,0.2,10.0,1.757691216046648,192.132177759
1.0,0.2,10.0,1.7561442121263744,193.611808897
1.0,0.5,10.0,1.7138687162076005,200.879011554
1.0,0.5,10.0,1.7180656164344614,204.15336743
1.0,0.5,10.0,1.7180158405463268,202.298165956
1.0,0.5,10.0,1.7167031067805654,206.111074897
1.0,0.5,10.0,1.715875256439749,204.550622836
1.0,1.0,10.0,1.6611214494041,201.509234374
1.0,1.0,10.0,1.6590209041991957,203.867437565
1.0,1.0,10.0,1.657705936564927,202.355840407
1.0,1.0,10.0,1.6547454551349534,199.222254945
1.0,1.0,10.0,1.6510642462741678,200.284367244
2.0,0.2,10.0,3.0794461870550203,245.908693348
2.0,0.2,10.0,3.0852892049348424,248.962043469
2.0,0.2,10.0,3.087544270771845,255.771816521
2.0,0.2,10.0,3.0825808420605556,254.124435023
2.0,0.2,10.0,3.081992162849268,251.593864167
2.0,0.5,10.0,2.9418467952429492,238.997806406
2.0,0.5,10.0,2.958634169255246,252.897419212
2.0,0.5,10.0,2.9459498447798365,253.209129561
2.0,0.5,10.0,2.9530220849920563,251.54703916
2.0,0.5,10.0,2.950602250356002,251.315205003
2.0,1.0,10.0,2.7387483207531496,258.585777061
2.0,1.0,10.0,2.7476439924823715,251.920592301
2.0,1.0,10.0,2.7538666024167915,257.283669593
2.0,1.0,10.0,2.7732775833542487,253.380144167
2.0,1.0,10.0,2.754786418015938,249.111208467
5.0,0.2,10.0,16.640126383636233,301.72080478
5.0,0.2,10.0,16.692273150149916,298.627280188
5.0,0.2,10.0,16.677033227672545,303.439045655
5.0,0.2,10.0,16.665289470142326,293.850705456
5.0,0.2,10.0,16.68097026435891,295.273327289
5.0,0.5,10.0,14.8751975775868,299.161644309
5.0,0.5,10.0,14.856049139551219,298.178683161
5.0,0.5,10.0,14.852472606896892,297.025936503
5.0,0.5,10.0,14.857850652537612,297.644079026
5.0,0.5,10.0,14.858336101439996,295.260496636
5.0,1.0,10.0,12.448998660984524,294.205719694
5.0,1.0,10.0,12.455788018348791,295.530684575
5.0,1.0,10.0,12.434440945610808,288.00193269
5.0,1.0,10.0,12.404035530023421,290.199449424
5.0,1.0,10.0,12.416969043670521,294.884574493
10.0,0.2,10.0,277.19538241142476,447.532623225
10.0,0.2,10.0,276.58767088400435,441.419257493
10.0,0.2,10.0,277.3950989610291,440.818771543
10.0,0.2,10.0,277.31064449030356,458.971617316
10.0,0.2,10.0,276.14070778053895,441.358118194
10.0,0.5,10.0,218.63957490046766,441.306353647
10.0,0.5,10.0,217.73689089369046,445.49320087
10.0,0.5,10.0,219.40354282833977,444.41413458
10.0,0.5,10.0,215.54417770279548,439.718480704
10.0,0.5,10.0,216.97672500537686,444.809932225
10.0,1.0,10.0,149.70237456684487,442.920728315
10.0,1.0,10.0,147.57128846577362,445.510421409
10.0,1.0,10.0,147.97645671173666,444.142868611
10.0,1.0,10.0,148.0223214475231,447.437055004
10.0,1.0,10.0,150.40708884072797,442.531306861
