d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,0.9886603173797721,343.612029393,
1.0,0.2,10.0,1.0057643252361292,345.505710204,
1.0,0.2,10.0,0.9923864441093129,345.324949693,
1.0,0.2,10.0,0.9944570079942278,344.533734942,
1.0,0.2,10.0,0.9948899684610822,346.898708238,
1.0,0.5,10.0,0.9870687688043754,367.951601951,
1.0,0.5,10.0,0.9911751739411686,357.166289159,
1.0,0.5,10.0,0.988374447675699,348.002284051,
1.0,0.5,10.0,0.9822542173070541,353.022542168,
1.0,0.5,10.0,0.9882765819431348,350.842289753,
1.0,1.0,10.0,0.9749763717985643,283.376649361,
1.0,1.0,10.0,0.9780377720010551,238.034530005,
1.0,1.0,10.0,0.9856132340453486,236.340441225,
1.0,1.0,10.0,0.9763436631184662,275.75155573,
1.0,1.0,10.0,0.9853517240542714,241.992905823,
2.0,0.2,10.0,0.9901595805295429,434.786793622,
2.0,0.2,10.0,0.9803750639030027,399.927850198,
2.0,0.2,10.0,0.9789416422727804,462.02044698,
2.0,0.2,10.0,0.9908886296635065,412.931898507,
2.0,0.2,10.0,0.9832059489738872,403.600081823,
2.0,0.5,10.0,0.9681546617444184,444.580557061,
2.0,0.5,10.0,0.9661044999264549,427.749051377,
2.0,0.5,10.0,0.9688697945394482,406.998327341,
2.0,0.5,10.0,0.9761592086811147,400.503980006,
2.0,0.5,10.0,0.9707862589312959,403.310213091,
2.0,1.0,10.0,0.9659140163577296,367.792062474,
2.0,1.0,10.0,0.9612309117956035,489.40656066,
2.0,1.0,10.0,0.955318189902441,424.667783414,
2.0,1.0,10.0,0.9512587671073164,434.881985362,
2.0,1.0,10.0,0.9764709156207625,369.902086768,
5.0,0.2,10.0,0.9703297587651337,522.380567258,
5.0,0.2,10.0,0.9802914277344126,517.809157198,
5.0,0.2,10.0,0.968082079752381,512.495808816,
5.0,0.2,10.0,0.9576656945415442,520.632766389,
5.0,0.2,10.0,0.9702488679681777,512.401181145,
5.0,0.5,10.0,0.9342923235245799,537.686226717,
5.0,0.5,10.0,0.9424765963016913,485.853308769,
5.0,0.5,10.0,0.9356685061470345,487.745506225,
5.0,0.5,10.0,0.9366749118484601,526.37310996,
5.0,0.5,10.0,0.9365439380206174,489.63668284,
5.0,1.0,10.0,0.9186194350413762,491.499011559,
5.0,1.0,10.0,0.9081045518528262,501.095723975,
5.0,1.0,10.0,0.9137299714344571,580.2749583,
5.0,1.0,10.0,0.9167004031323768,496.274967515,
5.0,1.0,10.0,0.920358926449396,496.872803151,
10.0,0.2,10.0,0.9581733533850346,714.120377873,
10.0,0.2,10.0,0.9788749811724731,659.790189618,
10.0,0.2,10.0,0.9921645794754856,661.182844787,
10.0,0.2,10.0,0.9299099848351495,685.679385285,
10.0,0.2,10.0,0.9740554195017231,741.54694196,
10.0,0.5,10.0,0.9082424004877493,692.671637524,
10.0,0.5,10.0,0.858343984437917,666.059713676,
10.0,0.5,10.0,0.8722492404103831,662.064462135,
10.0,0.5,10.0,0.9265436588326803,709.429963205,
10.0,0.5,10.0,0.9059274440317937,717.334071614,
10.0,1.0,10.0,0.8505997681386128,664.278993012,
10.0,1.0,10.0,0.8495711977700688,686.527977036,
10.0,1.0,10.0,0.838638679853549,802.152095969,
10.0,1.0,10.0,0.8616228645743615,668.945170865,
10.0,1.0,10.0,0.8556884026264611,789.258487918,
