d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.1731938123703003,9.694489066,
1.0,0.2,10.0,1.1728633642196655,8.705592804,
1.0,0.2,10.0,1.1739925146102905,9.097035387,
1.0,0.2,10.0,1.173695683479309,9.099464234,
1.0,0.2,10.0,1.1744192838668823,9.119400758,
1.0,0.5,10.0,1.4698437452316284,10.034864193,
1.0,0.5,10.0,1.4545828104019165,76.482258913,
1.0,0.5,10.0,1.469802975654602,11.153842202,
1.0,0.5,10.0,1.469612717628479,24.274753263,
1.0,0.5,10.0,1.4692084789276123,10.323876342,
1.0,1.0,10.0,2.0501489639282227,63.229878025,
1.0,1.0,10.0,2.059976816177368,70.065852716,
1.0,1.0,10.0,2.0472302436828613,11.789426505,
1.0,1.0,10.0,2.0437064170837402,34.294319667,
1.0,1.0,10.0,2.039163589477539,47.988605684,
2.0,0.2,10.0,1.2101584672927856,10.083725475,
2.0,0.2,10.0,1.2101094722747803,9.253061372,
2.0,0.2,10.0,1.2100107669830322,10.068742026,
2.0,0.2,10.0,1.2101938724517822,9.740062722,
2.0,0.2,10.0,1.2091258764266968,10.108445532,
2.0,0.5,10.0,1.5950191020965576,35.291853367,
2.0,0.5,10.0,1.5953699350357056,74.28420359,
2.0,0.5,10.0,1.5946086645126343,66.715349702,
2.0,0.5,10.0,1.5974587202072144,18.598892636,
2.0,0.5,10.0,1.5933645963668823,18.841315287,
2.0,1.0,10.0,2.4740512371063232,81.305532412,
2.0,1.0,10.0,2.464590311050415,72.838577932,
2.0,1.0,10.0,2.468956470489502,67.835932207,
2.0,1.0,10.0,2.4778287410736084,79.976422581,
2.0,1.0,10.0,2.478177547454834,80.294060603,
5.0,0.2,10.0,1.2155581712722778,11.583555089,
5.0,0.2,10.0,1.216153621673584,10.282027243,
5.0,0.2,10.0,1.2164536714553833,19.352381851,
5.0,0.2,10.0,1.2159680128097534,10.288542454,
5.0,0.2,10.0,1.215354561805725,11.087351326,
5.0,0.5,10.0,1.6024925708770752,81.317381798,
5.0,0.5,10.0,1.6255559921264648,81.174101982,
5.0,0.5,10.0,1.6159168481826782,81.48203891,
5.0,0.5,10.0,1.6269398927688599,81.28624287,
5.0,0.5,10.0,1.617977499961853,73.82618982,
5.0,1.0,10.0,2.5607948303222656,81.876034096,
5.0,1.0,10.0,2.5521292686462402,82.191846205,
5.0,1.0,10.0,2.5792248249053955,81.59699283,
5.0,1.0,10.0,2.5533785820007324,81.680946991,
5.0,1.0,10.0,2.5634005069732666,81.955449964,
10.0,0.2,10.0,1.212714433670044,10.954062155,
10.0,0.2,10.0,1.2124757766723633,12.749499648,
10.0,0.2,10.0,1.212762475013733,19.133427909,
10.0,0.2,10.0,1.2132734060287476,11.358913665,
10.0,0.2,10.0,1.2124841213226318,11.338572325,
10.0,0.5,10.0,1.6229239702224731,86.487357162,
10.0,0.5,10.0,1.622707724571228,86.683216733,
10.0,0.5,10.0,1.6130595207214355,87.351941124,
10.0,0.5,10.0,1.609592080116272,86.556875779,
10.0,0.5,10.0,1.6035938262939453,86.485707131,
10.0,1.0,10.0,2.542013168334961,87.362116816,
10.0,1.0,10.0,2.5226237773895264,86.38083669,
10.0,1.0,10.0,2.533144474029541,86.28499812,
10.0,1.0,10.0,2.528059959411621,88.440360359,
10.0,1.0,10.0,2.5324087142944336,86.342240924,
