d,T,K,u,time_simu
1.0,0.2,10.0,0.9932601947724959,126.666403359
1.0,0.2,10.0,0.9932800929997123,124.534697809
1.0,0.2,10.0,0.9930710464045456,125.206491125
1.0,0.2,10.0,0.9928712397476275,124.040654355
1.0,0.2,10.0,0.9931203037613058,120.228180411
1.0,0.5,10.0,0.9869116047550024,126.86326725
1.0,0.5,10.0,0.9860661506704158,126.741270584
1.0,0.5,10.0,0.9860777619645572,124.627203249
1.0,0.5,10.0,0.9847211938363396,123.742955099
1.0,0.5,10.0,0.9852425385192164,126.417255551
1.0,1.0,10.0,0.970737551384537,120.469310571
1.0,1.0,10.0,0.9828562988953362,121.048220268
1.0,1.0,10.0,0.9790056138857431,125.798072881
1.0,1.0,10.0,0.9753729770491406,127.129613956
1.0,1.0,10.0,0.9840493653690057,126.728364759
2.0,0.2,10.0,0.9872082757948377,129.178771228
2.0,0.2,10.0,0.9869854212409094,130.997282288
2.0,0.2,10.0,0.9865623875824461,132.562197117
2.0,0.2,10.0,0.9871954527217093,129.481096627
2.0,0.2,10.0,0.9869965403661934,128.0818353
2.0,0.5,10.0,0.9719773540218499,131.569441982
2.0,0.5,10.0,0.9726547385719762,130.443064566
2.0,0.5,10.0,0.972381524153777,130.665006734
2.0,0.5,10.0,0.9721575749963649,128.375356853
2.0,0.5,10.0,0.9737117712347071,130.007472966
2.0,1.0,10.0,0.94896812731263,130.692184467
2.0,1.0,10.0,0.9535870636923407,132.451165027
2.0,1.0,10.0,0.948356906286089,130.892590611
2.0,1.0,10.0,0.9529485694250565,130.119634382
2.0,1.0,10.0,0.9371141380264958,125.759924587
5.0,0.2,10.0,0.9701372634403079,161.252627337
5.0,0.2,10.0,0.970637742298506,156.584914831
5.0,0.2,10.0,0.970490099812195,159.702884174
5.0,0.2,10.0,0.970842263407353,156.806651993
5.0,0.2,10.0,0.9711629134365956,161.983949453
5.0,0.5,10.0,0.940200298639794,162.239483745
5.0,0.5,10.0,0.9383689707039049,161.972168186
5.0,0.5,10.0,0.9428182193176998,161.476590188
5.0,0.5,10.0,0.935596611963815,162.092786001
5.0,0.5,10.0,0.9403010442496674,165.074455039
5.0,1.0,10.0,0.8977947277143524,161.703151652
5.0,1.0,10.0,0.9023989853732337,160.896185056
5.0,1.0,10.0,0.9327544342120152,160.364232737
5.0,1.0,10.0,0.9115825395633109,161.842195298
5.0,1.0,10.0,0.9317642737774712,163.365318582
10.0,0.2,10.0,0.9503604258861844,201.692339016
10.0,0.2,10.0,0.950401494687274,200.130195447
10.0,0.2,10.0,0.9507196748365672,201.297958502
10.0,0.2,10.0,0.9517905943052661,198.741764209
10.0,0.2,10.0,0.9501114934757265,200.991026561
10.0,0.5,10.0,0.8971205178711282,200.949310313
10.0,0.5,10.0,0.8974441823558716,200.309197881
10.0,0.5,10.0,0.9021886223938415,198.82306933
10.0,0.5,10.0,0.8985587183213191,201.306664259
10.0,0.5,10.0,0.9001396486542588,191.9127038
10.0,1.0,10.0,0.8163585928472732,201.688104088
10.0,1.0,10.0,0.8273176547899266,201.038616109
10.0,1.0,10.0,0.8194227861820929,199.945907729
10.0,1.0,10.0,0.8063110395946698,199.014965806
10.0,1.0,10.0,0.805354382043187,200.304843498
