d,T,N,u,time_simu,ref_value
1.0,0.2,10.0,1.1476410627365112,3.818506704,
1.0,0.2,10.0,1.1476398706436157,3.867894076,
1.0,0.2,10.0,1.1476112604141235,3.87941834,
1.0,0.2,10.0,1.1476532220840454,3.89537654,
1.0,0.2,10.0,1.1476709842681885,3.849475963,
1.0,0.5,10.0,1.3826615810394287,3.897686168,
1.0,0.5,10.0,1.3826664686203003,3.830590137,
1.0,0.5,10.0,1.382629156112671,3.839456097,
1.0,0.5,10.0,1.3826123476028442,3.873563466,
1.0,0.5,10.0,1.3826760053634644,3.848108183,
1.0,1.0,10.0,1.7789984941482544,7.446713033,
1.0,1.0,10.0,1.778641939163208,7.449919969,
1.0,1.0,10.0,1.7790297269821167,7.488981967,
1.0,1.0,10.0,1.7790813446044922,7.471775997,
1.0,1.0,10.0,1.7791028022766113,7.603300926,
2.0,0.2,10.0,1.1713829040527344,4.097355694,
2.0,0.2,10.0,1.171406626701355,4.006486287,
2.0,0.2,10.0,1.171392560005188,4.226173827,
2.0,0.2,10.0,1.1714009046554565,4.228134882,
2.0,0.2,10.0,1.1713755130767822,4.105923594,
2.0,0.5,10.0,1.4494668245315552,8.118334637,
2.0,0.5,10.0,1.449413776397705,7.902795767,
2.0,0.5,10.0,1.4492747783660889,8.105384875,
2.0,0.5,10.0,1.4494270086288452,7.931806024,
2.0,0.5,10.0,1.4494708776474,8.113647333,
2.0,1.0,10.0,1.9241816997528076,7.963300739,
2.0,1.0,10.0,1.9242305755615234,7.801393722,
2.0,1.0,10.0,1.9238556623458862,7.836316227,
2.0,1.0,10.0,1.9239572286605835,7.793607326,
2.0,1.0,10.0,1.924252986907959,7.761477571,
5.0,0.2,10.0,1.1732465028762817,4.237187168,
5.0,0.2,10.0,1.1732468605041504,4.21897112,
5.0,0.2,10.0,1.1732687950134277,4.258423136,
5.0,0.2,10.0,1.1732583045959473,4.170762789,
5.0,0.2,10.0,1.1732381582260132,4.196187839,
5.0,0.5,10.0,1.4549540281295776,7.876613595,
5.0,0.5,10.0,1.4549318552017212,7.808978259,
5.0,0.5,10.0,1.4549131393432617,7.840614713,
5.0,0.5,10.0,1.4549825191497803,7.835294436,
5.0,0.5,10.0,1.4548075199127197,7.84336964,
5.0,1.0,10.0,1.9372241497039795,7.8628934,
5.0,1.0,10.0,1.9372884035110474,7.851714031,
5.0,1.0,10.0,1.9371535778045654,7.837351036,
5.0,1.0,10.0,1.9370629787445068,7.89880816,
5.0,1.0,10.0,1.9373279809951782,7.894838398,
10.0,0.2,10.0,1.1703896522521973,8.140381871,
10.0,0.2,10.0,1.170417308807373,8.129053159,
10.0,0.2,10.0,1.1704061031341553,8.105763923,
10.0,0.2,10.0,1.1704049110412598,8.280408221,
10.0,0.2,10.0,1.1704461574554443,8.288186322,
10.0,0.5,10.0,1.4472019672393799,8.111430513,
10.0,0.5,10.0,1.4470120668411255,8.058571002,
10.0,0.5,10.0,1.4471163749694824,8.104845861,
10.0,0.5,10.0,1.4471421241760254,8.130215478,
10.0,0.5,10.0,1.4471722841262817,8.364222357,
10.0,1.0,10.0,1.9222445487976074,8.31004278,
10.0,1.0,10.0,1.921547770500183,8.282233032,
10.0,1.0,10.0,1.921916127204895,8.109673306,
10.0,1.0,10.0,1.92190420627594,8.084344651,
10.0,1.0,10.0,1.9219720363616943,8.136605677,
