d,T,K,u,time_simu
1.0,0.2,10.0,0.9995826372145421,0.014036085
1.0,0.2,10.0,0.9996286048603007,0.016399006
1.0,0.2,10.0,0.999622465431711,0.015550513
1.0,0.2,10.0,0.9995953351397981,0.01592344
1.0,0.2,10.0,0.9995994108196807,0.014786949
2.0,0.2,10.0,0.9991927899331224,0.0158734
2.0,0.2,10.0,0.9991753371169539,0.017304658
2.0,0.2,10.0,0.9991811637543597,0.017358748
2.0,0.2,10.0,0.9991735985145588,0.015527275
2.0,0.2,10.0,0.9992203664645416,0.015099448
5.0,0.2,10.0,0.9979315267419975,0.018326896
5.0,0.2,10.0,0.9979509181284233,0.017415781
5.0,0.2,10.0,0.997993160282388,0.017772038
5.0,0.2,10.0,0.9979615743529529,0.017344323
5.0,0.2,10.0,0.9980091576672727,0.020854023
10.0,0.2,10.0,0.9959182037123531,0.020286135
10.0,0.2,10.0,0.9959082095074898,0.01873486
10.0,0.2,10.0,0.995948488582336,0.019832436
10.0,0.2,10.0,0.9959182781070723,0.018746388
10.0,0.2,10.0,0.995975307490121,0.020389959
1.0,0.5,10.0,0.9991899073297777,0.014821611
1.0,0.5,10.0,0.9994021388229634,0.016328873
1.0,0.5,10.0,0.9993026563889261,0.014935103
1.0,0.5,10.0,0.9991559037274614,0.016223792
1.0,0.5,10.0,0.9992355507430949,0.016530025
2.0,0.5,10.0,0.9985796850069644,0.015540522
2.0,0.5,10.0,0.998730874211053,0.017849545
2.0,0.5,10.0,0.9985424918025293,0.015584756
2.0,0.5,10.0,0.9983408480624997,0.015106118
2.0,0.5,10.0,0.998527035700969,0.016454756
5.0,0.5,10.0,0.9961426854315264,0.01649564
5.0,0.5,10.0,0.9964484575492483,0.016688033
5.0,0.5,10.0,0.9961261454441369,0.016740058
5.0,0.5,10.0,0.9961821370014639,0.015735821
5.0,0.5,10.0,0.9962575684550988,0.016991606
10.0,0.5,10.0,0.9922733420609081,0.019377485
10.0,0.5,10.0,0.9922897850019121,0.018958358
10.0,0.5,10.0,0.9920192641462707,0.020208104
10.0,0.5,10.0,0.9922210229004209,0.018924307
10.0,0.5,10.0,0.9920685052950907,0.019759923
1.0,1.0,10.0,0.9984303255649343,0.015878078
1.0,1.0,10.0,0.9994535302222323,0.015109586
1.0,1.0,10.0,0.999123434564768,0.014934293
1.0,1.0,10.0,0.9986234606120099,0.016172159
1.0,1.0,10.0,0.9992532324083637,0.015546117
2.0,1.0,10.0,0.9986800669119985,0.016620372
2.0,1.0,10.0,0.9979332984977741,0.016827359
2.0,1.0,10.0,0.9976557716127564,0.015370999
2.0,1.0,10.0,0.9988138379618561,0.017292202
2.0,1.0,10.0,0.9981660084933831,0.015174054
5.0,1.0,10.0,0.993613655393614,0.016394681
5.0,1.0,10.0,0.9947312746881941,0.017919095
