d,T,N,u,time_simu,ref_value
5.0,0.5,10.0,0.9454708099365234,83.359530859,
5.0,0.5,10.0,0.9497907757759094,83.234475003,
10.0,0.5,10.0,0.8842824697494507,96.902440404,
10.0,0.5,10.0,0.8984571099281311,99.103035593,
10.0,0.5,10.0,0.898080587387085,97.247356452,
10.0,0.5,10.0,0.9196546673774719,96.474198963,
10.0,0.5,10.0,0.9211015105247498,95.784680523,
1.0,1.0,10.0,0.9805961847305298,64.680998556,
1.0,1.0,10.0,0.9829570651054382,63.763276568,
1.0,1.0,10.0,0.9855059385299683,63.98251505,
1.0,1.0,10.0,0.9819537997245789,65.192808944,
1.0,1.0,10.0,0.985186755657196,64.552776752,
2.0,1.0,10.0,0.9632891416549683,77.828987147,
2.0,1.0,10.0,0.9661132097244263,78.002032927,
2.0,1.0,10.0,0.9612303972244263,77.179678403,
2.0,1.0,10.0,0.9661394357681274,77.225152771,
2.0,1.0,10.0,0.9712014198303223,77.075383907,
5.0,1.0,10.0,0.9247733950614929,87.482665045,
5.0,1.0,10.0,0.9194798469543457,87.044656708,
5.0,1.0,10.0,0.9236316680908203,87.252828142,
5.0,1.0,10.0,0.9230831861495972,87.013517549,
5.0,1.0,10.0,0.9155883193016052,87.299583208,
10.0,1.0,10.0,0.8729710578918457,99.039658557,
10.0,1.0,10.0,0.8646621108055115,100.81908538,
10.0,1.0,10.0,0.8759215474128723,99.648943419,
10.0,1.0,10.0,0.8471644520759583,99.076942569,
10.0,1.0,10.0,0.8557722568511963,98.691933978,
